year,authors
2024,"PeetersE, TielensAGGM, CandianA, CoxNLJ, LeeTJ, PetrignaniA, PDRs4Allprogram"
2024,"Pérez-GonzálezJGMKM, VissapragadaS, SaidelM, KnutsonHA, LinssenD, OklopčićA"
2024,"RamotowskaS, ArchambeauK, AugurzkyP, SchlotterbeckF, BerberyanHS, VanMaanenL, SzymanikJ"
2024,"RavizzaT, ScheperM, DiSapiaR, GorterJ, AronicaE, VezzaniA"
2024,"ScheepersM, vanStralenJ, GiraldoChavarriagaJ, ElberryA, UsluA, OliveiraC"
2024,"Scholte-StalenhoefAN, BoyetteLL, BegemannM, SchirmbeckFHOI, CahnW, deHaanL, PijnenborgGHM, GROUP"
2024,"SchroetterI, BernéO, JoblinC, CaninA, ChownR, SidhuA, HabartE, PeetersE, LaiTSY, CandianA, ChakrabortyS, PetrignaniA, TrahinB, VanDePutteD, AlarcónF, PDRs4Allprogram"
2024,"SisodiaV, MalekzadehA, VerwijkE, SchuurmanPR, deBieRMA, SwinnenBEKS"
2024,"SmitsML, FeenstraDJ, BlankersM, KamphuisJH, BalesDL, DekkerJJM, VerheulR, BusschbachJJV, LuytenP"
2024,"StojanovićA, FrisDAH, SolmsL, VanHooftEAJ, DeHoogM, dePagterAPJ"
2024,"SzkodyP, vanRoestelJ, MasonPA, LittlefieldC, RichRM, BellmEC, RomanovFD, HealyBF, JegouduLazT, LaherRR, RusholmeB"
2024,"ValegårdPG, GinskiC, DerkinkA, GarufiA, DominikC, RibasÁ, WilliamsJP, BenistyM, BirnstielT, FacchiniS, ColumbaG, HogerheijdeM, VanHolsteinRG, HuangJ, KenworthyM, ManaraCF, PinillaP, RabC, SulaimanR, ZurloA"
2024,"VanHorenF, MeijersMHC, ZhangY, DelaneyM, NezamiA, VanLangePAM"
2024,"VissapragadaSGMKM, LinssenD, MacLeodM, ThorngrenDP, GaoP, KnutsonHA, LathamDWLMM, OklopčićA, PérezGonzálezJ, SaidelM, TumborangA, YoshidaS"
2024,"WagemakerE, SaleminkE, HuizengaHM, BartHF, DekkersTJ, BexkensA"
2024,"WangL, ZhangY, ZhangP, LiuX, XiongH, KrishnaR, LiuJ, ShuaiH, WangP, ZhouZ, ChenJ, ChenS, DengS, WangJ"
2024,"deAlmeidaLC, DiasdaSilvaWR, TavaresTC, PasquiniR, PapagianniC, VerdiFL"
2024,"deBoerW, MolewijkBC, BremmerMA, KreukelsBPC, MoyerEM, GerritseK"
2024,"deBruin-HoegéeM, CorzoR, ZoonPD, VergeerP, SchoorlJ, vanderSchansM, NoortD, vanAstenAC"
2024,"MarciniakMA, ShanahanL, YuenKSL, VeerIM, WalterH, TuescherO, KobylińskaD, KalischR, HermansE, BinderH, KleimB"
2024,"LoHHM, LamJ, ZhangZJ, CheungM, ChanSKC, WongEWY, BögelsSM, ChuiWH"
2024,"KawaD, ThiombianoB, ShimelsMZ, TaylorT, WalmsleyA, VahldickHE, RybkaD, LeiteMFA, MusaZ, BuckschADAF, SchilderM, ChenAJ, DaksaJ, EtaloDW, TessemaT, KuramaeEE, RaaijmakersJM, BouwmeesterH, BradySM"
2024,"CrucianiL, VreugdenhilM, vanVlietS, AbramE, vanOostenD, BliemR, vanDrutenK, PlankenP"
2024,"ManikantanV, KaazNJIJ, MusokeG, ChatterjeeK, LiskaM, TchekhovskoyA"
2024,"MilisavljevicD, TemimT, DeLoozeI, DickinsonD, LamingJM, FesenR, RaymondJC, ArendtRG, VinkJ, PosseltB, PavlovGG, FoxOD, PinarskiE, SubrayanB, SchmidtJ, BlairWP, RestA, PatnaudeD, KooBC, WheelerJC"
2024,"JacobsB, DésertJM, LewisN, ChallenerR, MayorgaL, deBeursZ, ParmentierV, StevensonK, deWitJ"
2024,"SosapantaSalasL, MusokeG, ChatterjeeK, MarkoffSB, PorthO, LiskaMTP, RipperdaB"
2024,"AmuntsK, AxerM, BanerjeeS, MejiasJ, PennartzC, HumanBrainProject"
2024,"NevejanC, IaioneCF, BamidisP, GoiloJ, WupperfeldF, GardinerM"
2024,"ChenS, WangJ, CaoSAHSH, YangJ, ShaoJ, vanHestJCM, BonnM, MüllenK, ZhouY"
2024,"WigardI, MeyerbrökerK, EhringT, TopperM, ArntzA, EmmelkampP"
2024,"PringleG, HachingerS, HayekM, KřenekJ, ZávodszkyG, MartinovičJ, GolasowskiM, FoltynL"
2024,"MohelskyI, WyzulaJ, LeMardeléF, AbadizamanF, CahaO, DubrokaA, SunXD, ChoCW, PiotBA, TanzimMF, AguileraI, BauerG, SpringholzG, OrlitaM"
2024,"WuLY, WijesekaraY, PiedadeGJ, PappasN, BrussaardCPD, DutilhBE"
2024,"GuoXZ, LiB, XiongGZ, LinB, GuiLC, ZhangXX, QiuZ, KrishnaR, WangX, YanX, ChenSS"
2024,"AlcázarJ, AndersonEA, DaviesHML, FebrianR, KellyCB, NoëlT, VoightEA, ZarateC, Zysman-ColmanE"
2024,"ToendersYJ, vanderCruijsenR, RunzeJ, vandeGroepS, WierengaL, CroneEA"
2024,"NielboKL, KarsdorpF, WeversM, LasscheA, BagliniRB, KestemontM, TahmasebiN"
2024,"SchwabS, DeissS, vanHeeschT, JoinerJD, VreedeJ, HartmannMD, LupasAN, AlvarezB, HuY, EscudeiroP, AlvaV"
2024,"WangGD, LiYZ, KrishnaR, ZhangWY, HouL, WangYY, ZhuZ"
2024,"MaragnoD, ButiG, BirbilSI, LiaoZ, BortfeldT, denHertogD, AjdariA"
2024,"AhoVTE, KleeM, LandoulsiZHBA, PavelkaL, LeistAK, KrügerR, MayP, WilmesP, NCER-PDConsortium"
2024,"AntoinePO, WieringaLN, AdnetS, AguileraO, BodinSC, CairnsSCVCA, CornéeJJ, EžerinskisŽ, FietzkeJ, GribenskiNO, GrouardS, HendyA, HoornCJBR, LangerMR, LuqueJ, MarivauxL, MoissetteP, HeuretA"
2024,"HaverD, AcuñaD, JanbazS, LernerE, DüringG, CoulaisC"
2024,"SchymanskiE, BoltonE, ChengT, ThiessenP, ZhangJ, HelmusR, BlankeG"
2024,"BadeR, HuchthausenJ, HuberC, DewapriyaP, TscharkeBJ, VerhagenR, PuljevicC, EscherBI, O'BrienJW"
2024,"HjortJ, SeijmonsbergenAC, KemppinenJ, TukiainenH, MaliniemiT, GordonJE, AlahuhtaJ, GrayM"
2024,"Martín-VélezVCPJCJBLCC, CéspedesV, RosM, SánchezMISBJ, MüllerW, ThaxterCB, CamphuysenCJ, CózarA, GreenAJ"
2024,"VanBeekveldM, DanishA, LaenenE, PalS, TripathiA, WhiteCD"
2024,"WangGD, LiYZ, KrishnaR, YanZZ, HouL, WangYY, ZhuZ"
2024,"ZhouY, ChenC, JiZ, KrishnaR, DiZ, YuanD, WuM"
2024,"AlonsoLL, vanThielJ, SlagboomJ, DunstanN, ModahlCM, JacksonTNW, SamanipourS, KoolJ"
2024,"ArastehfarA, DaneshniaF, FloydDJ, JeffriesNE, SalehiM, PerlinDS, IlkitMLFC, MansourMK"
2024,"AriasM, ZhouP, ChiotellisA, DeBreuckC, DomčekV, BoumisP, VinkJ, DerlopaS, AkrasS"
2024,"ArmentroutPB, SteeleRP, StevensonBC, JonesRM, MartensJ, BerdenG, OomensJ"
2024,"BastiaansenTMM, deVriesS, MartensBMJ, BendersRT, VissersE, DijksmanJA, HendriksWH, ThomasM, BoschG"
2024,"BergerU, BellA, BartonCM, ChappinE, DreßlerG, FilatovaT, FronvilleT, LeeA, vanLoonE, LorscheidI, MeyerM, MüllerB, PiouC, RadchukV, RoxburghN, SchülerL, TroostC, WijermansN, WilliamsTG, GrimmV"
2024,"CabreraY, KoymansKJ, PoeGR, KesselsHW, VanSomerenEJW, WassingR"
2024,"ChattrattraiT, AarabG, BlankenTF, PiresGN, HerreroBabiloniA, DalFabbroC, vanSomerenE, LavigneG, MalulyM, AndersenML, TufikS, LobbezooF"
2024,"CohenJB, LoeberAMC, MarschalekI, BernsteinMJ, BlokV, TabarésR, GianniR, GriesslerE"
2024,"DangLX, ZhouP, SunL, MaoJ, VinkJ, ZhangQQ, DomčekV"
2024,"DeJosephMLELMEMCD, SilvermanD, AdamsShannonK, ReyesG, RakeshD, FrankenhuisWE"
2024,"DiakopoulosN, CoolsH, HelbergerN, LiC, KungE, RinehartA"
2024,"Dohm-HansenS, EnglishJA, LavelleA, FitzsimonsCP, LucassenPJ, NolanYM"
2024,"DuclutC, BoS, LierR, ArmasJ, SurówkaP, JülicherF"
2024,"EspositoVJ, FerrariP, BumaWJ, BoersmaC, MackieCJ, CandianA, FortenberryRC, TielensAGGM"
2024,"FabianiS, RussellDM, RussellTD, vanDenEijndenJ, NgCY, VinkJ, IXPE"
2024,"GillespieSC, vanderLaanM, PooniaD, MaitiS, KingeS, SiebbelesLDA, SchallP"
2024,"HagenbergJ, BuddeM, PandevaT, KondoferskyI, SchauppSK, TheisFJ, SchulzeTG, MüllerNS, HeilbronnerU, BatraR, Knauer-ArlothJ"
2024,"HealyBF, CoughlinMW, MahabalAA, JegouduLazT, DrakeA, GrahamMJ, HillenbrandLA, vanRoestelJ, SzkodyP, ZielskeL, GuigaM, HassanM, HughesJL, NirG, ParikhS, ParkS, PurohitP, RebbapragadaU, ReedD, …SmithR"
2024,"HewittDM, BhandariS, MarcoteB, HesselsJWT, NimmoK, KirstenF, BachU, BezrukovsV, BhardwajM, BlaauwR, BrayJD, ButtaccioS, CorongiuA, GawrońskiMP, GirolettiM, KeimpemaA, MacCaferriGM, ParagiZ, TruduM, YuanJP"
2024,"HindriksR, BroedersTAA, SchoonheimMM, DouwL, SantosF, vanWieringenW, TewariePKB"
2024,"HuttonJS, PiotrowskiJT, BagotK, BlumbergF, CanliT, CheinJ, ChristakisDA, GrafmanJ, GriffinJA, HummerT, KussDJ, LernerM, MarcovitchS, PaulusMP, PerlmanG, RomeoR, ThomasonME, TurelO, WeinsteinA, PotenzaMN"
2024,"IgashovI, StärkH, VignacC, SchneuingA, SatorrasVG, FrossardP, WellingM, BronsteinM, CorreiaB"
2024,"KinnearG, JonesI, SangwinC, AlarfajM, DaviesB, FearnS, FosterC, HeckA, HendersonK, HuntT, IannoneP, KontorovichI, LarsonN, LoweT, MeyerJC, O'SheaA, RowlettP, SikurajapathiI, WongT"
2024,"KlaverKM, DuijtsSFA, GeusgensCAV, AartsMJB, PondsRWHM, vanderBeekAJ, SchagenSB"
2024,"LeegwaterAJ, VergeerP, AlberinkI, vanderHamLV, vandeWeteringJ, ElHarchaouiR, BosmaW, YpmaRJF, SjerpsMJ"
2024,"LeijtenP, RienksK, GroenmanAP, AnandM, KömürcüAkikB, DavidO, KızıltepeR, ThongseiratchT, CanárioAC"
2024,"MekkesNJ, GrootM, HoekstraE, deBoerA, DagkesamanskaiaE, BouwmanS, WehrensSMT, HerbertMK, WeverDD, RozemullerA, EggenBJL, HuitingaI, HoltmanIR"
2024,"NielsenKS, ColognaV, BauerJM, BergerS, BrickC, DietzT, HahnelUJJ, HennL, LangeF, SternPC, WolskeKS"
2024,"PronkAC, WangL, vanPoelgeestEP, LeeflangMMG, DaamsJG, HoekstraAG, vanderVeldeN"
2024,"RameckersSA, vanEmmerikAAP, BoterhovendeHaanK, KousemakerM, FassbinderE, LeeCW, MeewisseM, MenningaS, RijkeboerM, SchaichA, ArntzA"
2024,"RasingNBGBWA, ChanOYA, MulK, LanserA, vanEngelenBGM, ErasmusCE, FischerAH, IngelsKJAO, PostB, SiemannI, GroothuisJT, VoermansNC"
2024,"RuikesTR, FiorilliJ, LimJ, HuisIn'tVeldG, BosmanC, PennartzCMA"
2024,"Sanchez-MartinezS, NguyenK, BiswasS, NicholsonV, RomanyukAV, RamirezJ, KcS, AkterA, ChildsC, MeeseEK, UsherET, GinellGM, YuF, GollubE, MalferrariM, FranciaF, VenturoliG, MartinEW, CaporalettiF, BoothbyTC"
2024,"ScainiA, MulliganJ, BergH, BrangaríA, BukachiV, CarenzoS, ChauThiDCMC, EkblomA, FjeldeH, FridahlM, HanssonA, HicksL, HöjerM, JumaB, KainJH, KariukiRW, KimS, LaneP, TompsettA"
2024,"SchadyP, YatesRM, ChristensenL, DeCiaA, RossiA, D’EliaV, HeintzKE, JakobssonP, LaskarT, LevanA, SalvaterraR, StarlingRLC, TanvirNR, ThöneCC, VerganiS, WiersemaK, ArabsalmaniM, ChenHW, DePasqualeM, WisemanP"
2024,"SchenkelEJ, RinckM, WiersRW, BeckerES, MuhligS, SchoeneckR, LindenmeyerJ"
2024,"SchouwenaarsIMG, MagnéeMJCM, GeurtsHM, vanBennekomCAM, PillenS, WaldorpLJ, BlankenTF, TeunisseJP"
2024,"SchrodtF, VernhamG, BaileyJ, FieldR, GordonJE, GrayM, HjortJ, HoornCHJML, LarwoodJ, LauschAMGM, MillerS, vanReeD, SeijmonsbergenAC, ZarnetskePL, KisslingWD"
2024,"SchulteL, QuossL, ComerPJ, LumbierresM, OcegueraConchasE, PereiraHM, ValdezJW"
2024,"SevinkJ, DeeMW, NiedospialJJ, MaurerA, KuijperW, MazziniI, ArienzoI, vanHallRL"
2024,"SongY, XinR, ChenP, ZhangR, ChenJ, ZhaoZ"
2024,"SteinglassJE, FeiW, FoerdeK, TouzeauC, RuggieroJ, LloydC, AttiaE, WangY, WalshBT"
2024,"TheKM3NeTcollaboration, AielloS, BasegmezduPreeS, BouwhuisM, BruijnR, BuisE, vanEedenT, vanEijkD, GatiusOliverC, HeijboerA, deJongM, deJongP, JungBJ, KueviakoeV, MullerR, ÓFearraighB, PestelV, SamtlebenDFE, SenecaJ, deWolfE"
2024,"TirionASC, MulderLB, KurzT, KoudenburgN, ProsserAMB, BainP, BolderdijkJW"
2024,"VogelaarS, MiersAC, SaabN, vanLoonAWG, CreemersHE, AsscherJJ, WestenbergPM"
2024,"WemelsfelderML, vandeWeemRHG, LukenJS, deHaasM, NiessenRWLM, vanderSchootCE, HoogeveenH, OyeboluFB, denHertogD, JanssenMP"
2024,"ZhangC, PilslB, PowellS, VilellaE, ZhangS, BergauerT, CasanovaR, IrmlerC, KraemerUMHR, SonneveldJ, MazorradeCosJ, SiebererP, SteiningerH, CERNRD50Collaboration"
2024,"ZhangWPMM, MazierM, ŠimkovicováM, RocafortM, MantzM, HuesgenPF, TakkenFLW, StintziA, SchallerA, CollNS, VallsM"
2024,"vanKleeffPJM, MastopM, SunP, DangolS, vanDooreE, DekkerHL, KramerG, LeeS, RyuCM, deVosM, SchuurinkR"
2024,"vandenBerghSG, ChardonI, LeiteMFA, KorthalsGW, MayerJ, CougnonM, ReheulD, deBoerW, BodelierPLE"
2024,"vanderPuttenWJ, MolAJJ, GroenmanAP, RadhoeTA, TorenvlietC, AgelinkvanRentergemJA, GeurtsHM"
2024,"vanderPuttenWJ, MolAJJ, RadhoeTA, TorenvlietC, AgelinkvanRentergemJA, GroenmanAP, GeurtsHM"
2024,"van'tHoffTE, HarmonRE, OrlovaY, HermansJJ, GambardellaA, IedemaPD"
2024,"RodriguesRS, MoreiraJB, MateusJM, BarateiroA, PauloSL, VazSH, LourençoDM, RibeiroFF, SoaresRLCE, BielefeldP, SebastiãoAM, FernandesA, PintoL, FitzsimonsCP, XapelliS"
2024,"PengJ, YuanS, WeiZ, LiuC, LiK, WeiX, YuanS, GuoZ, WuL, FengT, ZhouY, LiJ, YangQ, LiuX, WuS, RenL"
2024,"ZhangJ, HuangYJ, TrapecarM, WrightC, SchneiderK, KemmittJHGV, YoonJY, PoyetM, AlmEJ, BreaultDT, TrumperDL, GriffithLG"
2024,"RussellTD, DegenaarN, vandenEijndenJ, MaccaroneT, TetarenkoAJSFCMJJCA, KuulkersE, DelSantoM"
2024,"DamstéC, GronholmPC, deGrootT, GurungD, MakhmudA, PetersRMH, HartogK"
2024,"MartinsIM, LimaA, deGraaffW, CristóvãoJS, BrosensN, AronicaE, KluskensLD, GomesCM, AzeredoJ, KesselsHW"
2024,"SpantidakiKyriaziF, BogaertsS, DenissenJJA, YuanS, DufnerM, GarofaloC"
2024,"HeemskerkDM, BuschV, PiotrowskiJT, WaterlanderWE, RendersCM, vanStralenMM"
2024,"LeDizèsCastellR, PelL, ChekaiT, DerluynH, ScheelMJFS, ShahidzadehN"
2024,"MeadJV, PTOLEMYCollaboration, ApponiA, BettiM, BorghesiM, CastellanoO, CavotoG, CelascoE, ColijnA, elMorabitS, ZimmerF"
2024,"deZwartFJ, WolzakLA, vandenBergKJ, BaranMJ, WulffJE, FlapperJ, deBruinB"
2024,"EspositoVJ, FerrariP, BumaWJ, FortenberryRC, BoersmaC, CandianA, TielensAGGM"
2024,"HenkeH, DekkerM, LombardiF, PietzckerR, FragkosP, ZakeriB, RodriguesR, SitarzJ, EmmerlingJ, FattahiA, DallaLongaF, TatarewiczI, FotiouT, LewarskiM, HuppmannD, KavvadiasK, vanderZwaanB, UsherW"
2024,"VeenstraJ, GamayunO, GuoX, SarviA, VenturaMeinersenC, CoulaisC"
2024,"YuCC, SekiT, ChiangKY, WangY, BonnM, NagataY"
2024,"deJongP, ANTARESCollaboration, GatiusOliverC, HeijboerAJ, deJongM, ÓFearraighBP"
2024,"VinkJ, AgarwalM, SlaneP, DeLoozeI, MilisavljevicD, PatnaudeD, TemimT"
2024,"WuZH, ZhuX, YangQ, ZagranyarskiY, MishraK, StrickfadenH, WongRP, BaschéT, KoynovK, BonnM, LiC, LiuX, MüllenK"
2024,"BögemannSA, HermansEJ, RiepenhausenA, PuhlmannLMC, BarS, HermsenEJC, MituniewiczJ, ReppmannZC, UściƚkoA, vanLeeuwenJMC, WackerhagenC, YuenKSL, ZerbanM, WeermeijerJ, MarciniakMA, MorN, vanKraaijA, KöberG, PoosehS, …WalterH"
2024,"LoefD, vanEijndhovenP, vandenMunckhofE, HoogendoornA, MantenR, SpaansHP, TendolkarI, RuttenB, NuningaJ, SomersM, vanDellenE, vanExelE, SchouwsS, DolsA, VerwijkE"
2024,"RusuSI, BosJJ, MarchesiP, LankelmaJV, FerreiraPicaI, GentetLJ, JoëlsM, PennartzC"
2024,"JiangY, WangL, HuJ, KrishnaR, ChenB, ZhangY"
2024,"AshepetMG, VrankenL, MichellierC, DewitteO, MutyebereR, KabasekeC, TwongyirweR, KanyiginyaVKRG, HuyseT, JacobsL"
2024,"vanKoertR, PeppingK, KlutS, MaasM, HidsM, SwüsteM, BosseA, KuruppathM, vanWissenL, PetramLO, vanRossumM"
2024,"GiubertoniG, FengL, KleinK, GiannettiG, RuttenL, ChoiY, vanderNetACLG, CaporalettiF, MichaD, HungerJ, DeblaisA, BonnD, SommerdijkN, ŠarićA, IlieIM, KoenderinkGH, WoutersenS"
2024,"vanDoornikRS, vanderOordS, LuijckxJ, GroenmanAP, LeijtenP, LumanM, HoekstraPJ, vandenHoofdakkerBJ, DekkersTJ"
2024,"WangJ, KaraE, HomanJ, SteinerJF, AltamiranoD, BelloniT, vanderKlisM, IngramA, GarcíaJA, MastroserioG, ConnorsR, LucchiniM, DauserT, NeilsenJ, LewinC, RemillardRA"
2024,"LeterTLMEDK, RubioB, VechoO, BosHMW, LambME, VanRijn-VanGelderenL"
2024,"MeeusEJ, ÁlvarezM, KoelmanE, PérezPJ, ReekJNH, deBruinB"
2024,"WangS, KalyanasundaramS, GaoL, LingZ, ZhouZ, BonnM, BlomPWM, WangHI, PisulaW, MarszalekT"
2024,"WeerdenburgS, SinghN, vanderLaanM, KingeS, SchallP, SiebbelesLDA"
2024,"BouwensT, BakkerTMA, ZhuK, HuijserA, MathewS, ReekJNH"
2024,"BosTS, PhilipsenHJA, StaalBBP, PurmovaJ, BeerendsRJL, BuijtenhuijsA, KarlsonL, SchoenmakersPJ, SomsenGW"
2024,"HaeffnerM, LaveR, LintonJ, MukherjeeJ, NdirituJPVR, RuscaM, ZwarteveenM"
2024,"LiL, YanS, BakkerBM, HoefslootH, ChawesB, HornerD, RasmussenMA, SmildeAK, AcarE"
2024,"DiBattistaVSLKR, JeliazkovaN, MurphyF, TsilikiG, ZabeoAGSA, MikołajczykA, HristozovD, StoneV, SchmidO, HuntN, OomenAG, WohllebenW"
2024,"HeC, YangCJ, TurowskiJM, OttRF, BraunJ, TangH, GhantousS, YuanX, StuckyDeQuayG"
2024,"KhaliqI, RixenC, ZellwegerF, GrahamCH, GossnerMM, McFaddenIR, AntãoL, BrodersenJ, GhoshS, PomatiF, SeehausenO, RothT, SattlerT, SuppSR, RiazM, ZimmermannNE, MatthewsB, NarwaniA"
2024,"PinzonAL, WaterlanderWE, dePooterN, AltenburgTM, DijkstraSC, EmkeH, EyndeEVD, OvermanML, BuschV, RendersCM, HalberstadtJ, NusselderW, HertogKD, ChinapawM, VerhoeffAP, StronksK"
2024,"QiW, JonkerMJ, KatsavelisD, deLeeuwW, WortelM, TerKuileBH"
2024,"SalesRA, McMichaelCNH, PetersonLC, StanleyA, BennettI, JonesTE, WalkerAS, MulhearnM, NelsonA, MooreC, O'ConnorM, SinklerW, BannerC, ChurchW, VanValkenburghP, BushMB"
2024,"TranTN, NguyenTA, DuyNVA, NguyenTL, DinhVA, SchallP, DangMT"
2024,"AielloS, BasegmezduPreeS, BouwhuisM, BruijnR, DomiA, vanEedenT, vanEijkD, GatiusOliverC, HeijboerA, deJongM, deJongP, JungBJ, ÓFearraighBP, SamtlebenDFE, SenecaJ, deWolfE, KM3NeTCollaboration"
2024,"AlakukkuL, HeitmanJ, HornR, JansenB, KellerT, McKenzieBM, NeollemeyerE, PengX, WendrothO"
2024,"BonamiB, FerreiraSateréJ, FilizolaN, RosaBB, HelmPM, vanVoorstR, SilvaAC, MagalhãesM, SateréJF"
2024,"BrinkhofLP, RidderinkhofKR, BielekeM, MurreJMJ, KrugersHJ, deWitS"
2024,"BurdettHL, AlbrightR, FosterGL, MassT, PageTM, RinkevichB, SchoepfV, SilvermanJ, KamenosNA"
2024,"CesardeOliveiraSEM, NakagawaL, RussoLopesG, VisentinJC, CoutoM, SilvaDE, d'AlbertasF, PavaniBF, LoyolaR, WestC"
2024,"Choquette-LevyN, WildemeerschM, SantosFP, LevinSA, OppenheimerM, WeberEU"
2024,"ChuX, VliegenthartR, OttoL, LechelerS, deVreeseC, KruikemeierS"
2024,"DoumaER, WirtzS, SestayoFernandezM, SchäferH, WiddershovenJWMG, HabibovićM, PeñaGilC, BoschJA, SchmitzB, KopWJ"
2024,"DuY, SunH, ZhenX, XuJ, YinY, ShaoL, SnoekCGM"
2024,"EsselinkL, RoelofsenF, DotlačilJMGS, deMeulderM, SijmN, SmeijersA"
2024,"FijmaS, RowlinsonA, WijersRAMJ, deRuiterI, deBlokWJG, ChastainS, vanderHorstAJ, MeyersZS, vanderMeulenK, FenderR, WoudtPA, AnderssonA, ZijlstraA, HealyJ, MaccagniFM"
2024,"FranzoiD, BocktingCL, BennettKF, OdomA, LucassenPJ, PathaniaA, LeeA, BrouwerME, vandeSchootR, WiersRW, BreedveltJJF"
2024,"FreichelR, PfirrmannJ, deJongPJ, CousijnJ, FrankenIHA, OldehinkelAJ, VeerIM, WiersRW"
2024,"GongX, WangY, SuS, ZuoPY, BuY, LiuJ, CheonB, LinD"
2024,"GuptaJ, ChenY, ArmstrongMcKayDI, FezzignaP, GentileG, KargA, vanVlietL, LadeSJ, JacobsonL"
2024,"HeC, BraunJ, TangH, YuanXATE, OttRF, StuckydeQuayG"
2024,"HelbergerN, KasB, MicklitzHW, NamysłowskaM, NaudtsL, RottP, SaxM, VealeM"
2024,"HoffmannT, YeM, ZinoL, CaoM, RauwsW, BolderdijkJW"
2024,"HolewijnRA, ZoonTJC, VerbaanD, BergfeldIO, VerwijkE, GeurtsenGJ, vanRooijenG, vandenMunckhofP, BotM, DenysDAJP, DeBieRMA, SchuurmanPR"
2024,"KhalilJM, VanRoestelJ, BellmEC, BloomJS, DekanyR, DrakeAJ, GrahamMJ, GroomSL, KulkarniSR, LaherRR, MahabalAA, PrinceT, RiddleR"
2024,"KotahJM, KaterMSJ, BrosensN, LesuisSL, TandariR, BlokTM, MarchettoL, YusafE, KoopmansFTW, SmitAB, LucassenPJ, KrugersHJ, VerheijenMHG, KorosiA"
2024,"KübelSL, DeitzerJR, FrankenhuisWE, RibeaudD, EisnerMP, vanGelderJL"
2024,"Laktsevich-IskrykM, KrechA, FokinM, KimmM, JargT, NoëlT, OšekaM"
2024,"Licul-KuceraV, RagnarsdóttirO, FrömelT, vanWezelAP, KnepperTP, HarradS, Abou-ElwafaAbdallahM"
2024,"LokeJ, SeijdelN, SnoekL, SörensenLKA, vandeKlundertR, vanderMeerM, QuispelE, CappaertN, ScholteHS"
2024,"MilliJ, ChoquetE, TazakiR, MénardF, AugereauJC, OlofssonJ, ThébaultP, PochOLRAC, LasueJ, RenardJB, HadamcikE, BaruteauC, SchmidHM, EnglerN, vanHolsteinRG, ZubkoE, LagrangeAM, MarinoS, SauvageJF"
2024,"PegoAMF, KnavenEJ, vandePlasAPC, BrouwersJF, CuypersE, FlindersB, HeerenRMA, vanAstenAC, deRooijBM"
2024,"PeñalbaJV, RunemarkA, MeierJI, SinghP, WoganGOUSGR, MalletJ, RometschSJ, MenonM, SeehausenO, KulmuniJ, PereiraRJ"
2024,"PielT, SandriniG, WeeninkEFJ, QinH, vanHerkMJLMGM, SchuurmansJM, SlotPC, WijnG, ArntzJ, ZervouSK, KaloudisT, HiskiaA, HuismanJ, VisserPM"
2024,"PorkkaM, VirkkiVWEL, GertenD, GleesonT, MohanC, FetzerI, JaramilloF, StaalA, teWierikS, TobianA, vanderEntR, DöllP, FlörkeM, GoslingSN, HanasakiN, SatohY, MüllerSchmiedH, WandersN, KummuM"
2024,"ReemstK, LopizzoN, AbbinkMR, EngelenburgHJ, CattaneoA, KorosiA"
2024,"ScheffersLE, HelbingWA, PereiraT, UtensEMWJ, DulferK, HirschA, KoopmanLP, vandenBergLE, RotterdamExerciseTeam"
2024,"ScheifesDJP, teBeestM, OldeVenterinkH, JansenA, KinsbergenDTP, WassenMJ"
2024,"StevensonN, InnesRJ, BoagRJ, MiletićS, IsherwoodSJS, TruttiAC, HeathcoteA, ForstmannBU"
2024,"StrandbergNA, SteinbauerMJ, WalentowitzA, GoslingWD, FallPL, PrebbleM, StevensonJ, WilmshurstJM, SearDA, LangdonPG, EdwardsME, NoguéS"
2024,"TalbiN, BlekemolenMC, JanevskaS, ZendlerDP, VanTilbeurghH, FudalI, TakkenFLW"
2024,"VerheuvelN, StäblerD, BijlsmaM, LuitenW, AdemaR, SmeetsP, KuczynskiA, LensinkA, PompM"
2024,"WuT, YuC, KrishnaR, QiuZ, PanH, ZhangP, SuoX, YangL, CuiX, XingH"
2024,"ZenkerF, vanLaarJA, CepollaroB, GâţăA, HintonM, KingCG, LarsonB, LewińskiM, LumerC, OswaldS, PichlakM, ScottBD, UrbańskiM, WagemansJHM"
2024,"vanLeeuwenEH, KniesE, vanRensenELJ, TarisTW, vandenHeuvelM, LammersJWJ"
2024,"vandeLooB, LinnAJ, MedlockS, BelimbegovskiW, SeppalaLJ, vanWeertJCMAHA, vanSchoorNM, vanderVeldeN"
2024,"ÖzdemirF, DoosjeB, FeddesAR, vanBergenNR, AyanianAH, HalabiS, GuevaraY, KendeA, KarićT, daSilvaC, deJongJC, PántyaJ, ZickA, ReicherSD, HopkinsN"
2024,"KeijzerS, OskamNOHP, SteenhuisM, KeijserJBD, WieskeL, vanDamKPJ, StalmanEW, KummerLYL, BoekelL, KuijpersTW, tenBrinkeA, vanHamSM, EftimovF, TasSW, WolbinkGJ, RispensT, T2B!immunityagainstSARS-CoV-2studygroup"
2024,"MassonT, ZondagSDA, KuijpersKPL, CambiéD, DebijeMG, NoëlT"
2024,"SekiT, YuCC, ChiangKY, YuX, SunS, BonnM, NagataY"
2024,"BroersenPJL, deGrootT, BruggemanDF, CaarlsES, TrindellJA, AnastasiadouD, FigueiredoMC, RothenbergG, GarciaAC"
