Node,degree,betweenness,closeness,eigenvector,pagerank
vanBilsenW,0.00040008001600320064,0.0,0.23306878306878306,6.127028906583494e-05,6.127028906583494e-05
BeckmannV,0.007001400280056011,9.120791502975774e-05,0.2992527173913043,0.00017024053402364157,0.00017024053402364157
KimSJ,0.00020004000800160032,0.0,0.21648216482164823,4.7549853615747235e-05,4.7549853615747235e-05
SiposVJCK,0.00040008001600320064,0.0,0.22038567493112948,7.788879949349027e-05,7.788879949349027e-05
ChenW,0.010002000400080016,0.0021550138954948153,0.3211811884797667,0.0003463356348997573,0.0003463356348997573
vanZuilenK,0.00040008001600320064,0.0,0.23530982905982906,5.698314563959619e-05,5.698314563959619e-05
MooleyKP,0.009601920384076815,1.641102530009924e-05,0.289612097304405,0.0002077987719252684,0.0002077987719252684
VeldhuijzenIK,0.00020004000800160032,0.0,0.0,0.00021664716842138937,0.00021664716842138937
FioreF,0.005601120224044809,2.234026883935153e-05,0.28210054434838294,0.00013885422655989736,0.00013885422655989736
FreirePCC,0.021004200840168033,0.0008177245550578397,0.3276310896243957,0.0004737367349224763,0.0004737367349224763
LoganEI,0.00020004000800160032,0.0,0.2165683382497542,4.963542894947968e-05,4.963542894947968e-05
HancockPJ,0.009401880376075216,0.00013143884517739497,0.2889983579638752,0.00023178494370501435,0.00023178494370501435
WuH,0.011402280456091218,0.0009176866357134884,0.33638793432607866,0.0005709347514908978,0.0005709347514908978
KripsR,0.00020004000800160032,0.0,0.21098058019659555,4.9247638223468166e-05,4.9247638223468166e-05
BaronAS,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
IsaacsonH,0.011202240448089618,0.0017721516660888794,0.31793576326236017,0.0003689042601940448,0.0003689042601940448
HauzerH,0.00020004000800160032,0.0,0.0,0.00021664716842138937,0.00021664716842138937
SchloßmacherU,0.0008001600320064013,0.0,0.2836445589182228,8.076935216520216e-05,8.076935216520216e-05
BloemenS,0.008001600320064013,0.0017375585837710176,0.32083029861616896,0.00026234620150707714,0.00026234620150707714
NieuwenhuysGJ,0.0022004400880176033,9.21954373345364e-06,0.24929258630447085,0.00016391422888823763,0.00016391422888823763
