strategy,run_id,time_step,fraction_active,tau,seed_fraction
degree,5,4,0.5904608332773436,0.05,0.05
degree,5,5,0.6175822863243078,0.05,0.05
degree,5,6,0.6329309533941009,0.05,0.05
degree,5,7,0.6414861929184117,0.05,0.05
degree,5,8,0.6462191962852643,0.05,0.05
degree,5,9,0.648906706083477,0.05,0.05
degree,5,10,0.6507133098922756,0.05,0.05
degree,5,11,0.6517733832015707,0.05,0.05
degree,5,12,0.6522213015012729,0.05,0.05
degree,5,13,0.6524377953461289,0.05,0.05
degree,5,14,0.6525049830910842,0.05,0.05
degree,5,15,0.6525572402260494,0.05,0.05
degree,5,16,0.6525796361410345,0.05,0.05
degree,5,17,0.6525871014460296,0.05,0.05
degree,5,18,0.6525871014460296,0.05,0.05
random,3,0,0.04999514755175323,0.05,0.05
random,3,1,0.09485416526692197,0.05,0.05
random,3,2,0.13495031839525803,0.05,0.05
random,3,3,0.16835009294304717,0.05,0.05
random,3,4,0.19715870491888945,0.05,0.05
random,3,5,0.22001000350869335,0.05,0.05
random,3,6,0.23945712302076103,0.05,0.05
random,3,7,0.2561346143796705,0.05,0.05
random,3,8,0.26995289392548133,0.05,0.05
random,3,9,0.2818301941725829,0.05,0.05
random,3,10,0.2913111315162781,0.05,0.05
random,3,11,0.29902279157614986,0.05,0.05
random,3,12,0.30477107642232726,0.05,0.05
random,3,13,0.3098848103439266,0.05,0.05
random,3,14,0.31378169955133517,0.05,0.05
random,3,15,0.3168126133793196,0.05,0.05
random,3,16,0.3189327599979097,0.05,0.05
random,3,17,0.32045568221689696,0.05,0.05
random,3,18,0.32162773510111753,0.05,0.05
random,3,19,0.32259075944547716,0.05,0.05
random,3,20,0.3235985756198069,0.05,0.05
random,3,21,0.32450187752420623,0.05,0.05
random,3,22,0.3253902488186155,0.05,0.05
random,3,23,0.3262711548080297,0.05,0.05
random,3,24,0.3268235873776623,0.05,0.05
random,3,25,0.32724910976237936,0.05,0.05
random,3,26,0.32768956275708644,0.05,0.05
random,3,27,0.3279956402618829,0.05,0.05
random,3,28,0.32834650959664957,0.05,0.05
random,3,29,0.3285853993564907,0.05,0.05
random,3,30,0.3287944278963517,0.05,0.05
random,3,31,0.32891387277627226,0.05,0.05
random,3,32,0.3292498115010489,0.05,0.05
random,3,33,0.3293916522959546,0.05,0.05
random,3,34,0.3295708196158354,0.05,0.05
random,3,35,0.32970519510574603,0.05,0.05
random,3,36,0.32979477876568647,0.05,0.05
random,3,37,0.3298843624256269,0.05,0.05
random,3,38,0.3300112726105425,0.05,0.05
random,3,39,0.3300709950505028,0.05,0.05
random,3,40,0.3301307174904631,0.05,0.05
random,3,41,0.33016804401543826,0.05,0.05
random,3,42,0.3301979052354184,0.05,0.05
random,3,43,0.33022776645539853,0.05,0.05
random,3,44,0.3302576276753787,0.05,0.05
random,3,45,0.33042186438526944,0.05,0.05
random,3,46,0.33054130926519004,0.05,0.05
random,3,47,0.3306159623151404,0.05,0.05
random,3,48,0.3306458235351205,0.05,0.05
random,3,49,0.3306607541451106,0.05,0.05
random,3,50,0.33066821945010566,0.05,0.05
random,3,51,0.33066821945010566,0.05,0.05
random,5,0,0.04999514755175323,0.05,0.05
random,5,1,0.09579479369629647,0.05,0.05
random,5,2,0.13637619164930984,0.05,0.05
random,5,3,0.17060461505154792,0.05,0.05
random,5,4,0.19956999843228596,0.05,0.05
random,5,5,0.22366800295626077,0.05,0.05
random,5,6,0.2425178980687256,0.05,0.05
random,5,7,0.2581651773383202,0.05,0.05
random,5,8,0.2709084529648459,0.05,0.05
random,5,9,0.28114338611303963,0.05,0.05
random,5,10,0.2897583480773107,0.05,0.05
random,5,11,0.29728337551230655,0.05,0.05
random,5,12,0.30336759908326055,0.05,0.05
random,5,13,0.30857091666480035,0.05,0.05
random,5,14,0.31293065478190113,0.05,0.05
random,5,15,0.316051152269826,0.05,0.05
random,5,16,0.3185370988331728,0.05,0.05
random,5,17,0.3201869312370757,0.05,0.05
random,5,18,0.3216426657111076,0.05,0.05
random,5,19,0.32286697573029344,0.05,0.05
random,5,20,0.32403902861451406,0.05,0.05
random,5,21,0.3255843467484864,0.05,0.05
random,5,22,0.32700275469754314,0.05,0.05
random,5,23,0.32779407702701696,0.05,0.05
random,5,24,0.32855553813651056,0.05,0.05
random,5,25,0.3291751584510985,0.05,0.05
random,5,26,0.3297723828507014,0.05,0.05
random,5,27,0.33022776645539853,0.05,0.05
random,5,28,0.3306756847551007,0.05,0.05
random,5,29,0.33094443573492194,0.05,0.05
random,5,30,0.3311833254947631,0.05,0.05
random,5,31,0.3313624928146439,0.05,0.05
random,5,32,0.3314819376945645,0.05,0.05
random,5,33,0.3315640560495099,0.05,0.05
random,5,34,0.33162377848947017,0.05,0.05
random,5,35,0.33165363970945033,0.05,0.05
random,5,36,0.3316685703194404,0.05,0.05
random,5,37,0.33167603562443543,0.05,0.05
random,5,38,0.3316835009294305,0.05,0.05
random,5,39,0.3316835009294305,0.05,0.05
degree,6,0,0.04999514755175323,0.05,0.05
degree,6,1,0.3252260121087247,0.05,0.05
degree,6,2,0.46349839122677355,0.05,0.05
degree,6,3,0.5436832321784506,0.05,0.05
degree,6,4,0.5904608332773436,0.05,0.05
degree,6,5,0.6175822863243078,0.05,0.05
degree,6,6,0.6329309533941009,0.05,0.05
degree,6,7,0.6414861929184117,0.05,0.05
degree,6,8,0.6462191962852643,0.05,0.05
degree,6,9,0.648906706083477,0.05,0.05
degree,6,10,0.6507133098922756,0.05,0.05
degree,6,11,0.6517733832015707,0.05,0.05
degree,6,12,0.6522213015012729,0.05,0.05
degree,6,13,0.6524377953461289,0.05,0.05
degree,6,14,0.6525049830910842,0.05,0.05
degree,6,15,0.6525572402260494,0.05,0.05
degree,6,16,0.6525796361410345,0.05,0.05
degree,6,17,0.6525871014460296,0.05,0.05
degree,6,18,0.6525871014460296,0.05,0.05
random,6,0,0.04999514755175323,0.05,0.05
random,6,1,0.09493628362186737,0.05,0.05
random,6,2,0.13495031839525803,0.05,0.05
random,6,3,0.16905929691757557,0.05,0.05
random,6,4,0.19684516210909797,0.05,0.05
random,6,5,0.21947996685404583,0.05,0.05
random,6,6,0.23885989862115817,0.05,0.05
random,6,7,0.2554478063201272,0.05,0.05
random,6,8,0.2694452531858189,0.05,0.05
random,6,9,0.2803968556135361,0.05,0.05
random,6,10,0.28988525826222633,0.05,0.05
random,6,11,0.2967906653826342,0.05,0.05
random,6,12,0.30230006046897046,0.05,0.05
random,6,13,0.30680163938097693,0.05,0.05
random,6,14,0.31038498577859397,0.05,0.05
random,6,15,0.31329645472665785,0.05,0.05
random,6,16,0.31581972781497986,0.05,0.05
random,6,17,0.3178353601636395,0.05,0.05
random,6,18,0.3194329354325771,0.05,0.05
random,6,19,0.32099318417653955,0.05,0.05
random,6,20,0.3222249595007204,0.05,0.05
random,6,21,0.32317305323508994,0.05,0.05
random,6,22,0.32424059184938003,0.05,0.05
random,6,23,0.32567393040842685,0.05,0.05
random,6,24,0.32680865676767223,0.05,0.05
random,6,25,0.3277716811120318,0.05,0.05
random,6,26,0.328652587101446,0.05,0.05
random,6,27,0.32928713802602405,0.05,0.05
random,6,28,0.32983957059565666,0.05,0.05
random,6,29,0.33017550932043327,0.05,0.05
random,6,30,0.33039946847028434,0.05,0.05
random,6,31,0.33052637865519996,0.05,0.05
random,6,32,0.3306831500600957,0.05,0.05
random,6,33,0.33075780311004604,0.05,0.05
random,6,34,0.3308175255500063,0.05,0.05
random,6,35,0.3308249908550014,0.05,0.05
random,6,36,0.3308249908550014,0.05,0.05
degree,7,0,0.04999514755175323,0.05,0.05
degree,7,1,0.3252260121087247,0.05,0.05
degree,7,2,0.46349839122677355,0.05,0.05
degree,7,3,0.5436832321784506,0.05,0.05
degree,7,4,0.5904608332773436,0.05,0.05
degree,7,5,0.6175822863243078,0.05,0.05
degree,7,6,0.6329309533941009,0.05,0.05
degree,7,7,0.6414861929184117,0.05,0.05
degree,7,8,0.6462191962852643,0.05,0.05
degree,7,9,0.648906706083477,0.05,0.05
degree,7,10,0.6507133098922756,0.05,0.05
degree,7,11,0.6517733832015707,0.05,0.05
degree,7,12,0.6522213015012729,0.05,0.05
degree,7,13,0.6524377953461289,0.05,0.05
degree,7,14,0.6525049830910842,0.05,0.05
degree,7,15,0.6525572402260494,0.05,0.05
degree,7,16,0.6525796361410345,0.05,0.05
degree,7,17,0.6525871014460296,0.05,0.05
degree,7,18,0.6525871014460296,0.05,0.05
random,8,0,0.04999514755175323,0.05,0.05
random,8,1,0.09616805894604824,0.05,0.05
random,8,2,0.1367867834240368,0.05,0.05
random,8,3,0.1716870842758281,0.05,0.05
random,8,4,0.20134674102110442,0.05,0.05
random,8,5,0.2247430068755459,0.05,0.05
random,8,6,0.24432450187752422,0.05,0.05
random,8,7,0.25971796077728754,0.05,0.05
random,8,8,0.2716699140743395,0.05,0.05
random,8,9,0.28215866759236446,0.05,0.05
random,8,10,0.29099012340149155,0.05,0.05
random,8,11,0.2984852896165073,0.05,0.05
random,8,12,0.3048457294722776,0.05,0.05
random,8,13,0.3101013041887826,0.05,0.05
random,8,14,0.31451329944084866,0.05,0.05
random,8,15,0.31794733973856504,0.05,0.05
random,8,16,0.32027651489701614,0.05,0.05
random,8,17,0.3222100288907303,0.05,0.05
random,8,18,0.3232551715900353,0.05,0.05
random,8,19,0.32431524489933033,0.05,0.05
random,8,20,0.32510656722880416,0.05,0.05
random,8,21,0.3257709793733623,0.05,0.05
random,8,22,0.326547371092846,0.05,0.05
random,8,23,0.32727150567736446,0.05,0.05
random,8,24,0.3277194239770666,0.05,0.05
random,8,25,0.32801803617686803,0.05,0.05
random,8,26,0.3281822728867588,0.05,0.05
random,8,27,0.32836890551163467,0.05,0.05
random,8,28,0.32856300344150563,0.05,0.05
random,8,29,0.3286600524064411,0.05,0.05
random,8,30,0.32878696259135665,0.05,0.05
random,8,31,0.328861615641307,0.05,0.05
random,8,32,0.3289810605212276,0.05,0.05
random,8,33,0.3290183870462028,0.05,0.05
random,8,34,0.3290407829611879,0.05,0.05
random,8,35,0.3290482482661829,0.05,0.05
random,8,36,0.3290482482661829,0.05,0.05
random,7,0,0.04999514755175323,0.05,0.05
random,7,1,0.09662344255074541,0.05,0.05
random,7,2,0.1392652646823886,0.05,0.05
random,7,3,0.17606921830791397,0.05,0.05
random,7,4,0.20475092009884063,0.05,0.05
random,7,5,0.2292968429225176,0.05,0.05
random,7,6,0.25043858666845836,0.05,0.05
random,7,7,0.2672803147372586,0.05,0.05
random,7,8,0.28204668801743893,0.05,0.05
random,7,9,0.29327450672997246,0.05,0.05
random,7,10,0.30221047680903,0.05,0.05
random,7,11,0.3092353288093585,0.05,0.05
random,7,12,0.3141101729711167,0.05,0.05
random,7,13,0.3178652213836196,0.05,0.05
random,7,14,0.32160533918613243,0.05,0.05
random,7,15,0.32444215508424595,0.05,0.05
random,7,16,0.3264204609079304,0.05,0.05
random,7,17,0.3279359178219226,0.05,0.05
random,7,18,0.32946630534590493,0.05,0.05
random,7,19,0.33058610109516023,0.05,0.05
random,7,20,0.3315640560495099,0.05,0.05
random,7,21,0.3325718722238397,0.05,0.05
random,7,22,0.3337065985830851,0.05,0.05
random,7,23,0.3347816025023702,0.05,0.05
random,7,24,0.33577448806670995,0.05,0.05
random,7,25,0.3362597328913873,0.05,0.05
random,7,26,0.3365135532612185,0.05,0.05
random,7,27,0.33686442259598515,0.05,0.05
random,7,28,0.3370809164408412,0.05,0.05
random,7,29,0.33717796540577666,0.05,0.05
random,7,30,0.33720036132076175,0.05,0.05
random,7,31,0.33720782662575677,0.05,0.05
random,7,32,0.33721529193075184,0.05,0.05
random,7,33,0.3372302225407419,0.05,0.05
random,7,34,0.33723768784573693,0.05,0.05
random,7,35,0.33724515315073195,0.05,0.05
random,7,36,0.33724515315073195,0.05,0.05
random,0,0,0.04999514755175323,0.05,0.05
random,0,1,0.09713108329040783,0.05,0.05
random,0,2,0.13821265667808857,0.05,0.05
random,0,3,0.17272476167013803,0.05,0.05
random,0,4,0.20160802669593067,0.05,0.05
random,0,5,0.22422790083088845,0.05,0.05
random,0,6,0.24442155084245967,0.05,0.05
random,0,7,0.26039730353183577,0.05,0.05
random,0,8,0.2726329384186991,0.05,0.05
random,0,9,0.2829873164468134,0.05,0.05
random,0,10,0.29155002127611923,0.05,0.05
random,0,11,0.29875404059632854,0.05,0.05
random,0,12,0.3047561458123372,0.05,0.05
random,0,13,0.3091980022843833,0.05,0.05
random,0,14,0.3129829119168664,0.05,0.05
random,0,15,0.3160436869648309,0.05,0.05
random,0,16,0.3190820660978104,0.05,0.05
random,0,17,0.32150082491620197,0.05,0.05
random,0,18,0.3238076041596679,0.05,0.05
random,0,19,0.3256216732734616,0.05,0.05
random,0,20,0.3271595261024389,0.05,0.05
random,0,21,0.3285182116115354,0.05,0.05
random,0,22,0.32998141139056236,0.05,0.05
random,0,23,0.331168394884773,0.05,0.05
random,0,24,0.3320642314841773,0.05,0.05
random,0,25,0.3328256925936709,0.05,0.05
random,0,26,0.3334901047382291,0.05,0.05
random,0,27,0.3342142393227475,0.05,0.05
random,0,28,0.33474427597739503,0.05,0.05
random,0,29,0.33510261061715674,0.05,0.05
random,0,30,0.33537136159697806,0.05,0.05
random,0,31,0.33559532074682913,0.05,0.05
random,0,32,0.33576702276171494,0.05,0.05
random,0,33,0.336200010451427,0.05,0.05
random,0,34,0.3364538308212582,0.05,0.05
random,0,35,0.33667032466611424,0.05,0.05
random,0,36,0.33687935320597523,0.05,0.05
random,0,37,0.33718543071077167,0.05,0.05
random,0,38,0.33757362657051354,0.05,0.05
random,0,39,0.3381111285301561,0.05,0.05
random,0,40,0.3385291856098781,0.05,0.05
random,0,41,0.33885019372466463,0.05,0.05
random,0,42,0.3390517569595306,0.05,0.05
random,0,43,0.33938023037931214,0.05,0.05
random,0,44,0.3396340507491434,0.05,0.05
random,0,45,0.33988040581397955,0.05,0.05
random,0,46,0.34007450374385045,0.05,0.05
random,0,47,0.34026860167372136,0.05,0.05
random,0,48,0.34043283838361216,0.05,0.05
random,0,49,0.3405672138735228,0.05,0.05
random,0,50,0.3406941240584384,0.05,0.05
random,0,51,0.34112711174815047,0.05,0.05
random,0,52,0.34145558516793206,0.05,0.05
random,0,53,0.34166461370779305,0.05,0.05
random,0,54,0.3417765932827186,0.05,0.05
random,0,55,0.3418288504176838,0.05,0.05
random,0,56,0.34185124633266895,0.05,0.05
random,0,57,0.34187364224765404,0.05,0.05
random,0,58,0.3419258993826193,0.05,0.05
random,0,59,0.34200055243256966,0.05,0.05
random,0,60,0.3420378789575448,0.05,0.05
random,0,61,0.34204534426253985,0.05,0.05
random,0,62,0.34204534426253985,0.05,0.05
degree,8,0,0.04999514755175323,0.05,0.05
degree,8,1,0.3252260121087247,0.05,0.05
degree,8,2,0.46349839122677355,0.05,0.05
degree,8,3,0.5436832321784506,0.05,0.05
degree,8,4,0.5904608332773436,0.05,0.05
degree,8,5,0.6175822863243078,0.05,0.05
degree,8,6,0.6329309533941009,0.05,0.05
degree,8,7,0.6414861929184117,0.05,0.05
degree,8,8,0.6462191962852643,0.05,0.05
degree,8,9,0.648906706083477,0.05,0.05
degree,8,10,0.6507133098922756,0.05,0.05
degree,8,11,0.6517733832015707,0.05,0.05
degree,8,12,0.6522213015012729,0.05,0.05
degree,8,13,0.6524377953461289,0.05,0.05
degree,8,14,0.6525049830910842,0.05,0.05
degree,8,15,0.6525572402260494,0.05,0.05
degree,8,16,0.6525796361410345,0.05,0.05
degree,8,17,0.6525871014460296,0.05,0.05
degree,8,18,0.6525871014460296,0.05,0.05
degree,9,0,0.04999514755175323,0.05,0.05
degree,9,1,0.3252260121087247,0.05,0.05
degree,9,2,0.46349839122677355,0.05,0.05
degree,9,3,0.5436832321784506,0.05,0.05
degree,9,4,0.5904608332773436,0.05,0.05
degree,9,5,0.6175822863243078,0.05,0.05
degree,9,6,0.6329309533941009,0.05,0.05
degree,9,7,0.6414861929184117,0.05,0.05
degree,9,8,0.6462191962852643,0.05,0.05
degree,9,9,0.648906706083477,0.05,0.05
degree,9,10,0.6507133098922756,0.05,0.05
degree,9,11,0.6517733832015707,0.05,0.05
degree,9,12,0.6522213015012729,0.05,0.05
degree,9,13,0.6524377953461289,0.05,0.05
degree,9,14,0.6525049830910842,0.05,0.05
degree,9,15,0.6525572402260494,0.05,0.05
degree,9,16,0.6525796361410345,0.05,0.05
degree,9,17,0.6525871014460296,0.05,0.05
degree,9,18,0.6525871014460296,0.05,0.05
betweenness,0,0,0.04999514755175323,0.05,0.05
betweenness,0,1,0.3480399841735534,0.05,0.05
betweenness,0,2,0.4922995378976208,0.05,0.05
betweenness,0,3,0.5749031376676894,0.05,0.05
betweenness,0,4,0.6228527916508029,0.05,0.05
betweenness,0,5,0.6518778974715012,0.05,0.05
betweenness,0,6,0.6690779601800632,0.05,0.05
betweenness,0,7,0.6795667136980882,0.05,0.05
betweenness,0,8,0.6856658678790322,0.05,0.05
betweenness,0,9,0.6892118877516741,0.05,0.05
betweenness,0,10,0.6911080752204132,0.05,0.05
betweenness,0,11,0.6922651974946437,0.05,0.05
betweenness,0,12,0.6930714504341075,0.05,0.05
betweenness,0,13,0.6936388136137301,0.05,0.05
betweenness,0,14,0.6941016625234224,0.05,0.05
betweenness,0,15,0.6942733645383082,0.05,0.05
betweenness,0,16,0.6943704135032437,0.05,0.05
betweenness,0,17,0.694422670638209,0.05,0.05
betweenness,0,18,0.6944525318581891,0.05,0.05
betweenness,0,19,0.6944525318581891,0.05,0.05
random,9,0,0.04999514755175323,0.05,0.05
random,9,1,0.09810903824475749,0.05,0.05
random,9,2,0.13893679126260702,0.05,0.05
random,9,3,0.17365045948952246,0.05,0.05
random,9,4,0.20158563078094555,0.05,0.05
random,9,5,0.22580308018484097,0.05,0.05
random,9,6,0.2458996812314767,0.05,0.05
random,9,7,0.2631296051600188,0.05,0.05
random,9,8,0.27707479489074527,0.05,0.05
random,9,9,0.2876456667637156,0.05,0.05
random,9,10,0.29604413488313064,0.05,0.05
random,9,11,0.3023821788239158,0.05,0.05
random,9,12,0.30766761476040105,0.05,0.05
random,9,13,0.31269176502206,0.05,0.05
random,9,14,0.31648413995953806,0.05,0.05
random,9,15,0.3193508170776317,0.05,0.05
random,9,16,0.3220010003508693,0.05,0.05
random,9,17,0.3239718408695587,0.05,0.05
random,9,18,0.3254798324785559,0.05,0.05
random,9,19,0.3267787955476921,0.05,0.05
random,9,20,0.3279433831269177,0.05,0.05
random,9,21,0.32911543601113824,0.05,0.05
random,9,22,0.3302650929803737,0.05,0.05
random,9,23,0.33151179891454463,0.05,0.05
random,9,24,0.3324001702089539,0.05,0.05
random,9,25,0.33344531290825885,0.05,0.05
random,9,26,0.3343560801176532,0.05,0.05
random,9,27,0.33490851268728583,0.05,0.05
random,9,28,0.3353116391570178,0.05,0.05
random,9,29,0.33558039013683905,0.05,0.05
random,9,30,0.33593872477660075,0.05,0.05
random,9,31,0.3361850798414369,0.05,0.05
random,9,32,0.3367076511910894,0.05,0.05
random,9,33,0.3369540062559256,0.05,0.05
random,9,34,0.3371182429658164,0.05,0.05
random,9,35,0.3372675490657171,0.05,0.05
random,9,36,0.33740192455562773,0.05,0.05
random,9,37,0.3374989735205632,0.05,0.05
random,9,38,0.3375661612655185,0.05,0.05
random,9,39,0.337663210230454,0.05,0.05
random,9,40,0.33771546736541924,0.05,0.05
random,9,41,0.33775279389039436,0.05,0.05
random,9,42,0.33776025919538943,0.05,0.05
random,9,43,0.33776772450038445,0.05,0.05
random,9,44,0.33776772450038445,0.05,0.05
betweenness,1,0,0.04999514755175323,0.05,0.05
betweenness,1,1,0.3480399841735534,0.05,0.05
betweenness,1,2,0.4922995378976208,0.05,0.05
betweenness,1,3,0.5749031376676894,0.05,0.05
betweenness,1,4,0.6228527916508029,0.05,0.05
betweenness,1,5,0.6518778974715012,0.05,0.05
betweenness,1,6,0.6690779601800632,0.05,0.05
betweenness,1,7,0.6795667136980882,0.05,0.05
betweenness,1,8,0.6856658678790322,0.05,0.05
betweenness,1,9,0.6892118877516741,0.05,0.05
betweenness,1,10,0.6911080752204132,0.05,0.05
betweenness,1,11,0.6922651974946437,0.05,0.05
betweenness,1,12,0.6930714504341075,0.05,0.05
betweenness,1,13,0.6936388136137301,0.05,0.05
betweenness,1,14,0.6941016625234224,0.05,0.05
betweenness,1,15,0.6942733645383082,0.05,0.05
betweenness,1,16,0.6943704135032437,0.05,0.05
betweenness,1,17,0.694422670638209,0.05,0.05
betweenness,1,18,0.6944525318581891,0.05,0.05
betweenness,1,19,0.6944525318581891,0.05,0.05
betweenness,2,0,0.04999514755175323,0.05,0.05
betweenness,2,1,0.3480399841735534,0.05,0.05
betweenness,2,2,0.4922995378976208,0.05,0.05
betweenness,2,3,0.5749031376676894,0.05,0.05
betweenness,2,4,0.6228527916508029,0.05,0.05
betweenness,2,5,0.6518778974715012,0.05,0.05
betweenness,2,6,0.6690779601800632,0.05,0.05
betweenness,2,7,0.6795667136980882,0.05,0.05
betweenness,2,8,0.6856658678790322,0.05,0.05
betweenness,2,9,0.6892118877516741,0.05,0.05
betweenness,2,10,0.6911080752204132,0.05,0.05
betweenness,2,11,0.6922651974946437,0.05,0.05
betweenness,2,12,0.6930714504341075,0.05,0.05
betweenness,2,13,0.6936388136137301,0.05,0.05
betweenness,2,14,0.6941016625234224,0.05,0.05
betweenness,2,15,0.6942733645383082,0.05,0.05
betweenness,2,16,0.6943704135032437,0.05,0.05
betweenness,2,17,0.694422670638209,0.05,0.05
betweenness,2,18,0.6944525318581891,0.05,0.05
betweenness,2,19,0.6944525318581891,0.05,0.05
betweenness,3,0,0.04999514755175323,0.05,0.05
betweenness,3,1,0.3480399841735534,0.05,0.05
betweenness,3,2,0.4922995378976208,0.05,0.05
betweenness,3,3,0.5749031376676894,0.05,0.05
betweenness,3,4,0.6228527916508029,0.05,0.05
betweenness,3,5,0.6518778974715012,0.05,0.05
betweenness,3,6,0.6690779601800632,0.05,0.05
betweenness,3,7,0.6795667136980882,0.05,0.05
betweenness,3,8,0.6856658678790322,0.05,0.05
betweenness,3,9,0.6892118877516741,0.05,0.05
betweenness,3,10,0.6911080752204132,0.05,0.05
betweenness,3,11,0.6922651974946437,0.05,0.05
betweenness,3,12,0.6930714504341075,0.05,0.05
betweenness,3,13,0.6936388136137301,0.05,0.05
betweenness,3,14,0.6941016625234224,0.05,0.05
betweenness,3,15,0.6942733645383082,0.05,0.05
betweenness,3,16,0.6943704135032437,0.05,0.05
betweenness,3,17,0.694422670638209,0.05,0.05
betweenness,3,18,0.6944525318581891,0.05,0.05
betweenness,3,19,0.6944525318581891,0.05,0.05
betweenness,4,0,0.04999514755175323,0.05,0.05
betweenness,4,1,0.3480399841735534,0.05,0.05
betweenness,4,2,0.4922995378976208,0.05,0.05
betweenness,4,3,0.5749031376676894,0.05,0.05
betweenness,4,4,0.6228527916508029,0.05,0.05
betweenness,4,5,0.6518778974715012,0.05,0.05
betweenness,4,6,0.6690779601800632,0.05,0.05
betweenness,4,7,0.6795667136980882,0.05,0.05
betweenness,4,8,0.6856658678790322,0.05,0.05
betweenness,4,9,0.6892118877516741,0.05,0.05
betweenness,4,10,0.6911080752204132,0.05,0.05
betweenness,4,11,0.6922651974946437,0.05,0.05
betweenness,4,12,0.6930714504341075,0.05,0.05
betweenness,4,13,0.6936388136137301,0.05,0.05
betweenness,4,14,0.6941016625234224,0.05,0.05
betweenness,4,15,0.6942733645383082,0.05,0.05
betweenness,4,16,0.6943704135032437,0.05,0.05
betweenness,4,17,0.694422670638209,0.05,0.05
betweenness,4,18,0.6944525318581891,0.05,0.05
betweenness,4,19,0.6944525318581891,0.05,0.05
betweenness,5,0,0.04999514755175323,0.05,0.05
betweenness,5,1,0.3480399841735534,0.05,0.05
betweenness,5,2,0.4922995378976208,0.05,0.05
betweenness,5,3,0.5749031376676894,0.05,0.05
betweenness,5,4,0.6228527916508029,0.05,0.05
betweenness,5,5,0.6518778974715012,0.05,0.05
betweenness,5,6,0.6690779601800632,0.05,0.05
betweenness,5,7,0.6795667136980882,0.05,0.05
betweenness,5,8,0.6856658678790322,0.05,0.05
betweenness,5,9,0.6892118877516741,0.05,0.05
betweenness,5,10,0.6911080752204132,0.05,0.05
betweenness,5,11,0.6922651974946437,0.05,0.05
betweenness,5,12,0.6930714504341075,0.05,0.05
betweenness,5,13,0.6936388136137301,0.05,0.05
betweenness,5,14,0.6941016625234224,0.05,0.05
betweenness,5,15,0.6942733645383082,0.05,0.05
betweenness,5,16,0.6943704135032437,0.05,0.05
betweenness,5,17,0.694422670638209,0.05,0.05
betweenness,5,18,0.6944525318581891,0.05,0.05
betweenness,5,19,0.6944525318581891,0.05,0.05
betweenness,6,0,0.04999514755175323,0.05,0.05
betweenness,6,1,0.3480399841735534,0.05,0.05
betweenness,6,2,0.4922995378976208,0.05,0.05
betweenness,6,3,0.5749031376676894,0.05,0.05
betweenness,6,4,0.6228527916508029,0.05,0.05
betweenness,6,5,0.6518778974715012,0.05,0.05
betweenness,6,6,0.6690779601800632,0.05,0.05
betweenness,6,7,0.6795667136980882,0.05,0.05
betweenness,6,8,0.6856658678790322,0.05,0.05
betweenness,6,9,0.6892118877516741,0.05,0.05
betweenness,6,10,0.6911080752204132,0.05,0.05
betweenness,6,11,0.6922651974946437,0.05,0.05
betweenness,6,12,0.6930714504341075,0.05,0.05
betweenness,6,13,0.6936388136137301,0.05,0.05
betweenness,6,14,0.6941016625234224,0.05,0.05
betweenness,6,15,0.6942733645383082,0.05,0.05
betweenness,6,16,0.6943704135032437,0.05,0.05
betweenness,6,17,0.694422670638209,0.05,0.05
betweenness,6,18,0.6944525318581891,0.05,0.05
betweenness,6,19,0.6944525318581891,0.05,0.05
betweenness,7,0,0.04999514755175323,0.05,0.05
betweenness,7,1,0.3480399841735534,0.05,0.05
betweenness,7,2,0.4922995378976208,0.05,0.05
betweenness,7,3,0.5749031376676894,0.05,0.05
betweenness,7,4,0.6228527916508029,0.05,0.05
betweenness,7,5,0.6518778974715012,0.05,0.05
betweenness,7,6,0.6690779601800632,0.05,0.05
betweenness,7,7,0.6795667136980882,0.05,0.05
betweenness,7,8,0.6856658678790322,0.05,0.05
betweenness,7,9,0.6892118877516741,0.05,0.05
betweenness,7,10,0.6911080752204132,0.05,0.05
betweenness,7,11,0.6922651974946437,0.05,0.05
betweenness,7,12,0.6930714504341075,0.05,0.05
betweenness,7,13,0.6936388136137301,0.05,0.05
betweenness,7,14,0.6941016625234224,0.05,0.05
betweenness,7,15,0.6942733645383082,0.05,0.05
betweenness,7,16,0.6943704135032437,0.05,0.05
betweenness,7,17,0.694422670638209,0.05,0.05
betweenness,7,18,0.6944525318581891,0.05,0.05
betweenness,7,19,0.6944525318581891,0.05,0.05
betweenness,8,0,0.04999514755175323,0.05,0.05
betweenness,8,1,0.3480399841735534,0.05,0.05
betweenness,8,2,0.4922995378976208,0.05,0.05
betweenness,8,3,0.5749031376676894,0.05,0.05
betweenness,8,4,0.6228527916508029,0.05,0.05
betweenness,8,5,0.6518778974715012,0.05,0.05
betweenness,8,6,0.6690779601800632,0.05,0.05
betweenness,8,7,0.6795667136980882,0.05,0.05
betweenness,8,8,0.6856658678790322,0.05,0.05
betweenness,8,9,0.6892118877516741,0.05,0.05
betweenness,8,10,0.6911080752204132,0.05,0.05
betweenness,8,11,0.6922651974946437,0.05,0.05
betweenness,8,12,0.6930714504341075,0.05,0.05
betweenness,8,13,0.6936388136137301,0.05,0.05
betweenness,8,14,0.6941016625234224,0.05,0.05
betweenness,8,15,0.6942733645383082,0.05,0.05
betweenness,8,16,0.6943704135032437,0.05,0.05
betweenness,8,17,0.694422670638209,0.05,0.05
betweenness,8,18,0.6944525318581891,0.05,0.05
