strategy,time_step,mean_fraction,std_fraction,tau,seed_fraction
random,16,0.9848409516770807,0.0006441077378453836,0.15,0.01
random,17,0.9850380357289497,0.0005951137951758851,0.15,0.01
random,18,0.9850873067419169,0.0005680525375495321,0.15,0.01
random,19,0.9849371474643025,0.000584883568501249,0.15,0.01
betweenness,0,0.019999552081700296,0.0,0.15,0.02
betweenness,1,0.5121049920494501,0.0,0.15,0.02
betweenness,2,0.7320403425081932,0.0,0.15,0.02
betweenness,3,0.912051241853486,0.0,0.15,0.02
betweenness,4,0.960583189626212,0.0,0.15,0.02
betweenness,5,0.9769919300053005,0.0,0.15,0.02
betweenness,6,0.9815457660522722,0.0,0.15,0.02
betweenness,7,0.9832329249811501,0.0,0.15,0.02
betweenness,8,0.9834792800459862,0.0,0.15,0.02
betweenness,9,0.9835613984009317,0.0,0.15,0.02
betweenness,10,0.983613655535897,0.0,0.15,0.02
betweenness,11,0.983613655535897,0.0,0.15,0.02
degree,0,0.019999552081700296,0.0,0.15,0.02
degree,1,0.48776063246063917,0.0,0.15,0.02
degree,2,0.691078214000433,0.0,0.15,0.02
degree,3,0.8734556150291521,0.0,0.15,0.02
degree,4,0.946055706105873,0.0,0.15,0.02
degree,5,0.9718259389487358,0.0,0.15,0.02
degree,6,0.9794704112636522,0.0,0.15,0.02
degree,7,0.9821952475868402,0.0,0.15,0.02
degree,8,0.9830537576612691,0.0,0.15,0.02
degree,9,0.983427022911021,0.0,0.15,0.02
degree,10,0.9834643494359963,0.0,0.15,0.02
degree,11,0.9835166065709615,0.0,0.15,0.02
degree,12,0.9835166065709615,0.0,0.15,0.02
random,0,0.019999552081700296,0.0,0.15,0.02
random,1,0.05393085634513598,0.0021082458363687728,0.15,0.02
random,2,0.07237538539637037,0.003498938623716921,0.15,0.02
random,3,0.11422663172903928,0.006621637158301724,0.15,0.02
random,4,0.16985957761304338,0.012629522157239252,0.15,0.02
random,5,0.28019827850066814,0.026220500643313667,0.15,0.02
random,6,0.4696356184631923,0.04349341880819741,0.15,0.02
random,7,0.7131352041387651,0.04549052696324827,0.15,0.02
random,8,0.8765387859921017,0.031943608660694574,0.15,0.02
random,9,0.9486640836711384,0.02191316712946391,0.15,0.02
random,10,0.9770658365247511,0.0065480578967370305,0.15,0.02
random,11,0.9844199084753609,0.0012567508313481128,0.15,0.02
random,12,0.9863034049256083,0.0006821040454313635,0.15,0.02
random,13,0.986864795861235,0.0005805711373672365,0.15,0.02
random,14,0.987005890125641,0.0005476615223858854,0.15,0.02
random,15,0.9870469493031138,0.0005568809521133092,0.15,0.02
random,16,0.9871255482999901,0.00044276364867094567,0.15,0.02
random,17,0.9868187598137655,0.0001925604963149241,0.15,0.02
random,18,0.9866594999738715,0.0,0.15,0.02
betweenness,0,0.04999514755175323,0.0,0.15,0.05
betweenness,1,0.7415138145468934,0.0,0.15,0.05
betweenness,2,0.9056236142527603,0.0,0.15,0.05
betweenness,3,0.9702134330698081,0.0,0.15,0.05
betweenness,4,0.9800153785282898,0.0,0.15,0.05
betweenness,5,0.9837256351108226,0.0,0.15,0.05
betweenness,6,0.984472165610326,0.0,0.15,0.05
betweenness,7,0.9847259859801574,0.0,0.15,0.05
betweenness,8,0.9847782431151225,0.0,0.15,0.05
betweenness,9,0.9847782431151225,0.0,0.15,0.05
degree,0,0.04999514755175323,0.0,0.15,0.05
degree,1,0.691085679305428,0.0,0.15,0.05
degree,2,0.8545236015617418,0.0,0.15,0.05
degree,3,0.9467126529454359,0.0,0.15,0.05
degree,4,0.9717214246788053,0.0,0.15,0.05
degree,5,0.9795823908385778,0.0,0.15,0.05
degree,6,0.9822699006367905,0.0,0.15,0.05
degree,7,0.983210529066165,0.0,0.15,0.05
degree,8,0.983412092301031,0.0,0.15,0.05
degree,9,0.9835166065709615,0.0,0.15,0.05
degree,10,0.9835166065709615,0.0,0.15,0.05
random,0,0.04999514755175323,0.0,0.15,0.05
random,1,0.1461064701798392,0.0033885654495826047,0.15,0.05
random,2,0.2111061342411144,0.006159837282977294,0.15,0.05
random,3,0.4133599098191157,0.014722856654822591,0.15,0.05
random,4,0.7186625159570894,0.01961653622523311,0.15,0.05
random,5,0.9235993221503065,0.008300851069192646,0.15,0.05
random,6,0.977221114868648,0.0016492526055149313,0.15,0.05
random,7,0.9873642247654028,0.0009295575499349591,0.15,0.05
random,8,0.989825535822266,0.000786616699360314,0.15,0.05
random,9,0.9905578822422789,0.0006466752674955535,0.15,0.05
random,10,0.9907430218061559,0.0006453543997691984,0.15,0.05
random,11,0.9907721364956366,0.0006514801717514229,0.15,0.05
random,12,0.9906992964483278,0.0006677509601217331,0.15,0.05
random,13,0.9903846871663942,0.0007113225284882872,0.15,0.05
betweenness,0,0.002493411868341881,0.0,0.2,0.0025
betweenness,1,0.09779549543496599,0.0,0.2,0.0025
betweenness,2,0.1383395668630042,0.0,0.2,0.0025
betweenness,3,0.21946503624405572,0.0,0.2,0.0025
betweenness,4,0.3264727180428956,0.0,0.2,0.0025
betweenness,5,0.470097720842385,0.0,0.2,0.0025
betweenness,6,0.6183661433487865,0.0,0.2,0.0025
betweenness,7,0.7485759930721969,0.0,0.2,0.0025
betweenness,8,0.8349197106447784,0.0,0.2,0.0025
betweenness,9,0.8906706083477041,0.0,0.2,0.0025
betweenness,10,0.9315954103304891,0.0,0.2,0.0025
betweenness,11,0.9508409666076908,0.0,0.2,0.0025
betweenness,12,0.9573880390883369,0.0,0.2,0.0025
betweenness,13,0.9591349204571753,0.0,0.2,0.0025
betweenness,14,0.9600904794965398,0.0,0.2,0.0025
betweenness,15,0.9606578426761626,0.0,0.2,0.0025
betweenness,16,0.960978850790949,0.0,0.2,0.0025
betweenness,17,0.9611430875008399,0.0,0.2,0.0025
betweenness,18,0.9611430875008399,0.0,0.2,0.0025
degree,0,0.002493411868341881,0.0,0.2,0.0025
degree,1,0.11575701925302158,0.0,0.2,0.0025
degree,2,0.17171694549580824,0.0,0.2,0.0025
degree,3,0.2803147372585907,0.0,0.2,0.0025
degree,4,0.40288011466708473,0.0,0.2,0.0025
degree,5,0.542720207834091,0.0,0.2,0.0025
degree,6,0.6833889498555463,0.0,0.2,0.0025
degree,7,0.8077683963778342,0.0,0.2,0.0025
degree,8,0.8895806738184289,0.0,0.2,0.0025
degree,9,0.9287959209573508,0.0,0.2,0.0025
degree,10,0.9464289713556248,0.0,0.2,0.0025
degree,11,0.9534164968309782,0.0,0.2,0.0025
degree,12,0.9569027942636597,0.0,0.2,0.0025
degree,13,0.9588512388673639,0.0,0.2,0.0025
degree,14,0.9596425611968377,0.0,0.2,0.0025
degree,15,0.9600083611415945,0.0,0.2,0.0025
degree,16,0.9602771121214158,0.0,0.2,0.0025
degree,17,0.9605981202362022,0.0,0.2,0.0025
degree,18,0.960762356946093,0.0,0.2,0.0025
degree,19,0.960762356946093,0.0,0.2,0.0025
random,0,0.002493411868341881,0.0,0.2,0.0025
random,1,0.005925959105059237,0.0007014897818966686,0.2,0.0025
random,2,0.007060685464304645,0.0009041193590212575,0.2,0.0025
random,3,0.008676177465230342,0.0011844051375596465,0.2,0.0025
random,4,0.009789254439990146,0.0013945543631070521,0.2,0.0025
random,5,0.011055370167148179,0.0017217433020580365,0.2,0.0025
random,6,0.012287892021828551,0.0019044219188456921,0.2,0.0025
random,7,0.013427844094570485,0.0021322912930577215,0.2,0.0025
random,8,0.01447000067187745,0.002451402899442236,0.2,0.0025
random,9,0.015508424596686898,0.002533224872766517,0.2,0.0025
random,10,0.01654610199099684,0.002615301854300097,0.2,0.0025
random,11,0.017633050398274022,0.002814832491856379,0.2,0.0025
random,12,0.01884392286846879,0.0031043040594529565,0.2,0.0025
random,13,0.020097347577135265,0.0035932716169991916,0.2,0.0025
random,14,0.021323150657320107,0.004158489908257181,0.2,0.0025
random,15,0.022458623547065015,0.004696612648108255,0.2,0.0025
random,16,0.023856875172635177,0.005429337542445554,0.2,0.0025
random,17,0.025103581106806116,0.006208987957446239,0.2,0.0025
random,18,0.02670936821123827,0.007211183911572128,0.2,0.0025
random,19,0.028525676916530424,0.008595585763866102,0.2,0.0025
random,20,0.030697334139586273,0.010460914881009633,0.2,0.0025
random,21,0.03336842026681,0.012979922548419415,0.2,0.0025
random,22,0.036464282248251254,0.016047472686721135,0.2,0.0025
random,23,0.04062544325248408,0.02072225458634025,0.2,0.0025
random,24,0.045279314386389255,0.026367028890457063,0.2,0.0025
random,25,0.05050054869991714,0.0328238959554793,0.2,0.0025
random,26,0.05627570864407666,0.04029929954009409,0.2,0.0025
random,27,0.06274066276977747,0.049233881963560856,0.2,0.0025
random,28,0.07056803505707225,0.060928054669525354,0.2,0.0025
random,29,0.08050808865796213,0.07730050431186751,0.2,0.0025
random,30,0.09278776884429614,0.09721516810443774,0.2,0.0025
random,31,0.1072652348211686,0.11921568228181159,0.2,0.0025
random,32,0.12485423991997194,0.1447269615778541,0.2,0.0025
random,33,0.14487693444715682,0.1702620613213216,0.2,0.0025
random,34,0.16744007226415233,0.1946036496227739,0.2,0.0025
random,35,0.193491747105328,0.21920796869277992,0.2,0.0025
random,36,0.24573959191324984,0.24398021639535783,0.2,0.0025
random,37,0.2830495273217721,0.26399659154558847,0.2,0.0025
random,38,0.3233372899449807,0.2826028153021982,0.2,0.0025
random,39,0.36569211257348144,0.297672902756788,0.2,0.0025
random,40,0.4108505719667843,0.3110261906212905,0.2,0.0025
random,41,0.4583655793035202,0.3229851230463022,0.2,0.0025
random,42,0.510102631354115,0.33600380995446444,0.2,0.0025
random,43,0.5604312291956466,0.3476236576870029,0.2,0.0025
random,44,0.6072959255194815,0.3561546784282881,0.2,0.0025
random,45,0.6462490575052444,0.3639144783025871,0.2,0.0025
random,46,0.6783556753322268,0.3734127563233692,0.2,0.0025
random,47,0.7004944520341713,0.38174754179619264,0.2,0.0025
random,48,0.6835998447216561,0.402515330888924,0.2,0.0025
random,49,0.6992312602181362,0.41131613239116066,0.2,0.0025
random,50,0.7117608414891791,0.418276640008013,0.2,0.0025
random,51,0.6851912877757763,0.44375473596586223,0.2,0.0025
random,52,0.6926267315508319,0.4478159864604759,0.2,0.0025
random,53,0.6972178941227787,0.4498350675999618,0.2,0.0025
random,54,0.6544584045647851,0.47580771066569916,0.2,0.0025
random,55,0.5940187976379775,0.5035592601684464,0.2,0.0025
random,56,0.5030551760692183,0.5298359733849481,0.2,0.0025
random,57,0.04715833165363971,0.02884318718060287,0.2,0.0025
random,58,0.05048785768142557,0.03353073297422939,0.2,0.0025
random,59,0.05465723052115294,0.03941655905519063,0.2,0.0025
random,60,0.05903189924824379,0.04557160229321826,0.2,0.0025
random,61,0.06474285756944599,0.05362700193406744,0.2,0.0025
random,62,0.07190208505968511,0.06374112101130665,0.2,0.0025
random,63,0.08111053877106149,0.07674272606727753,0.2,0.0025
random,64,0.0927788104783021,0.09323359662954023,0.2,0.0025
random,65,0.10945256918471404,0.1167505071144571,0.2,0.0025
random,66,0.1328637656491456,0.14981670852355236,0.2,0.0025
random,67,0.16462117309802693,0.19464400455899883,0.2,0.0025
random,68,0.20372817331452076,0.24994965464889193,0.2,0.0025
random,69,0.48216911901935755,0.0,0.2,0.0025
random,70,0.592446604406023,0.0,0.2,0.0025
random,71,0.6955424663874643,0.0,0.2,0.0025
random,72,0.7812143065104925,0.0,0.2,0.0025
random,73,0.8338521720304883,0.0,0.2,0.0025
random,74,0.8682970892775824,0.0,0.2,0.0025
random,75,0.8909916164624906,0.0,0.2,0.0025
random,76,0.9116929072137242,0.0,0.2,0.0025
random,77,0.9375825849365076,0.0,0.2,0.0025
random,78,0.9567908146887341,0.0,0.2,0.0025
random,79,0.960538397796242,0.0,0.2,0.0025
random,80,0.961180414025815,0.0,0.2,0.0025
random,81,0.9614491650056363,0.0,0.2,0.0025
random,82,0.9615760751905519,0.0,0.2,0.0025
random,83,0.961583540495547,0.0,0.2,0.0025
random,84,0.9616805894604824,0.0,0.2,0.0025
random,85,0.9617701731204228,0.0,0.2,0.0025
random,86,0.9617701731204228,0.0,0.2,0.0025
betweenness,0,0.004994289041678797,0.0,0.2,0.005
betweenness,1,0.16821571745313654,0.0,0.2,0.005
betweenness,2,0.24860958694467464,0.0,0.2,0.005
betweenness,3,0.4137719946548416,0.0,0.2,0.005
betweenness,4,0.5855337319806201,0.0,0.2,0.005
betweenness,5,0.7508305151806977,0.0,0.2,0.005
betweenness,6,0.8613692862421894,0.0,0.2,0.005
betweenness,7,0.9181877225594052,0.0,0.2,0.005
betweenness,8,0.9426142005031617,0.0,0.2,0.005
betweenness,9,0.9526251745015044,0.0,0.2,0.005
betweenness,10,0.9569475860936298,0.0,0.2,0.005
betweenness,11,0.958873634782349,0.0,0.2,0.005
betweenness,12,0.9598889162616737,0.0,0.2,0.005
betweenness,13,0.9605160018812569,0.0,0.2,0.005
betweenness,14,0.9608220793860534,0.0,0.2,0.005
betweenness,15,0.9611281568908497,0.0,0.2,0.005
betweenness,16,0.9611505528058348,0.0,0.2,0.005
betweenness,17,0.9611505528058348,0.0,0.2,0.005
degree,0,0.004994289041678797,0.0,0.2,0.005
degree,1,0.18486334759206588,0.0,0.2,0.005
degree,2,0.2768433704358992,0.0,0.2,0.005
degree,3,0.43398804058139795,0.0,0.2,0.005
degree,4,0.5884004090987137,0.0,0.2,0.005
degree,5,0.7344516360215897,0.0,0.2,0.005
degree,6,0.8453263458078579,0.0,0.2,0.005
degree,7,0.9093861279702582,0.0,0.2,0.005
degree,8,0.938515748060887,0.0,0.2,0.005
degree,9,0.9503930483079885,0.0,0.2,0.005
degree,10,0.9553948026546625,0.0,0.2,0.005
degree,11,0.9584182511776518,0.0,0.2,0.005
degree,12,0.9595828387568774,0.0,0.2,0.005
degree,13,0.9602696468164208,0.0,0.2,0.005
degree,14,0.9605682590162221,0.0,0.2,0.005
degree,15,0.960762356946093,0.0,0.2,0.005
degree,16,0.960762356946093,0.0,0.2,0.005
random,0,0.004994289041678797,0.0,0.2,0.005
random,1,0.010447694340552283,0.0004837334584860462,0.2,0.005
random,2,0.012313274058811673,0.0006115396724880579,0.2,0.005
random,3,0.014799967152658022,0.0007298139079257253,0.2,0.005
random,4,0.01651026852702067,0.0008534512199833665,0.2,0.005
random,5,0.01843407762424134,0.0012076375303350306,0.2,0.005
random,6,0.020187677767575192,0.0013574991105558556,0.2,0.005
random,7,0.021853933842467137,0.0017613803160352493,0.2,0.005
random,8,0.023465693190895316,0.0022617808557471477,0.2,0.005
random,9,0.025152852119773354,0.002693516917776584,0.2,0.005
random,10,0.026902719610609693,0.003425475260491054,0.2,0.005
random,11,0.02878173687786014,0.00429691582460679,0.2,0.005
random,12,0.030942196143423438,0.0056265774779401785,0.2,0.005
random,13,0.03322807253290333,0.006848973310328231,0.2,0.005
random,14,0.035898412129627556,0.008652774103334442,0.2,0.005
random,15,0.038627727635812556,0.01034196582087796,0.2,0.005
random,16,0.04193933693161034,0.01236868521791178,0.2,0.005
random,17,0.04523750867841706,0.014382317346843329,0.2,0.005
random,18,0.048902226900480024,0.016845414799417886,0.2,0.005
random,19,0.05288198099333348,0.01963952768941629,0.2,0.005
random,20,0.05749329988876696,0.02299431333589263,0.2,0.005
random,21,0.06297656640762059,0.026856803013564915,0.2,0.005
random,22,0.06939075645935515,0.031428524498595824,0.2,0.005
random,23,0.07695161735832717,0.037712757496279094,0.2,0.005
random,24,0.08643479429352086,0.04616909688363398,0.2,0.005
random,25,0.09869431815636828,0.057622600607644556,0.2,0.005
random,26,0.11392130075474234,0.07271785006773192,0.2,0.005
random,27,0.13325046844788843,0.09262739770476551,0.2,0.005
random,28,0.15686248161668645,0.11657885267909046,0.2,0.005
random,29,0.1870290325711257,0.14414772514470553,0.2,0.005
random,30,0.22372623233522204,0.1772014686306543,0.2,0.005
random,31,0.269153359760513,0.21826242713679234,0.2,0.005
random,32,0.31976140885235865,0.2570752159032677,0.2,0.005
random,33,0.37201331810411115,0.28922598531888694,0.2,0.005
random,34,0.4229199793957582,0.31275166288909484,0.2,0.005
random,35,0.4697050457996461,0.32660941786881226,0.2,0.005
random,36,0.5129799257948683,0.32972676127467726,0.2,0.005
random,37,0.5559517144072921,0.32645407354157063,0.2,0.005
random,38,0.6012743275626525,0.32078302925157726,0.2,0.005
random,39,0.6475405552693856,0.3104766658243082,0.2,0.005
random,40,0.6907258516046674,0.29105941738149166,0.2,0.005
random,41,0.7360865378155024,0.26564457236791855,0.2,0.005
random,42,0.780909722066695,0.23457862153664139,0.2,0.005
random,43,0.8032469099858408,0.2065146958162311,0.2,0.005
random,44,0.8407078104509292,0.173288021263268,0.2,0.005
random,45,0.8624629534239622,0.14272698351057356,0.2,0.005
random,46,0.8673265996282278,0.11886630034582528,0.2,0.005
random,47,0.8952057811321882,0.08980288222002801,0.2,0.005
random,48,0.9179003083170963,0.06665678430705659,0.2,0.005
random,49,0.9339892847988972,0.050544580496136415,0.2,0.005
random,50,0.941236105201078,0.04124458036447456,0.2,0.005
random,51,0.9438291788911036,0.03691136913104264,0.2,0.005
random,52,0.9483736833068315,0.02927021886293534,0.2,0.005
random,53,0.9539577314431181,0.018310886639173175,0.2,0.005
random,54,0.9602789784476645,0.0057862402688497,0.2,0.005
random,55,0.9619344098303136,0.0012352316618340585,0.2,0.005
random,56,0.9629198300896583,0.0,0.2,0.005
random,57,0.9632483035094399,0.0,0.2,0.005
random,58,0.9632483035094399,0.0,0.2,0.005
betweenness,0,0.009996043388352631,0.0,0.2,0.01
betweenness,1,0.2772688928206162,0.0,0.2,0.01
betweenness,2,0.41328674983016433,0.0,0.2,0.01
betweenness,3,0.6343792225631378,0.0,0.2,0.01
betweenness,4,0.7962568960754892,0.0,0.2,0.01
betweenness,5,0.8927384978313289,0.0,0.2,0.01
betweenness,6,0.9308339492209953,0.0,0.2,0.01
betweenness,7,0.9489522444439468,0.0,0.2,0.01
betweenness,8,0.9556859495494688,0.0,0.2,0.01
betweenness,9,0.9584555777026271,0.0,0.2,0.01
betweenness,10,0.9598441244317037,0.0,0.2,0.01
betweenness,11,0.9606429120661725,0.0,0.2,0.01
betweenness,12,0.9609713854859541,0.0,0.2,0.01
betweenness,13,0.961165483415825,0.0,0.2,0.01
betweenness,14,0.961165483415825,0.0,0.2,0.01
degree,0,0.009996043388352631,0.0,0.2,0.01
degree,1,0.27980709651892827,0.0,0.2,0.01
degree,2,0.4143990802744247,0.0,0.2,0.01
degree,3,0.6128791441774354,0.0,0.2,0.01
degree,4,0.7656939374258135,0.0,0.2,0.01
degree,5,0.8696483094816839,0.0,0.2,0.01
degree,6,0.9211365180324442,0.0,0.2,0.01
degree,7,0.9436070860675013,0.0,0.2,0.01
degree,8,0.9523564235216829,0.0,0.2,0.01
degree,9,0.9564324800489723,0.0,0.2,0.01
degree,10,0.9586646062424882,0.0,0.2,0.01
degree,11,0.959717214246788,0.0,0.2,0.01
degree,12,0.9601054101065299,0.0,0.2,0.01
degree,13,0.9604114876113263,0.0,0.2,0.01
degree,14,0.9606205161511874,0.0,0.2,0.01
degree,15,0.960762356946093,0.0,0.2,0.01
degree,16,0.960762356946093,0.0,0.2,0.01
random,0,0.009996043388352631,0.0,0.2,0.01
random,1,0.02188603465394579,0.0007325561270936719,0.2,0.01
random,2,0.026148723806111097,0.0010923070389980464,0.2,0.01
random,3,0.032368815927974734,0.0017682373303464114,0.2,0.01
random,4,0.0369151866699514,0.0023994874312537593,0.2,0.01
random,5,0.04213492792248027,0.0031561017383899565,0.2,0.01
random,6,0.0471150328846685,0.003813043815534653,0.2,0.01
random,7,0.05270953244794816,0.0047459722987694755,0.2,0.01
random,8,0.05870939807245825,0.006118035993657311,0.2,0.01
random,9,0.06593506677715319,0.0077957380890890686,0.2,0.01
random,10,0.07431039245108359,0.00995431943970964,0.2,0.01
random,11,0.0841989354475077,0.013175150193889948,0.2,0.01
random,12,0.09625390995349115,0.01772971369524694,0.2,0.01
random,13,0.11117257545557024,0.023728445654020436,0.2,0.01
random,14,0.13018670727792586,0.03294766338554266,0.2,0.01
random,15,0.15498645047143403,0.04398151018161931,0.2,0.01
random,16,0.1885220935701328,0.06100755447203399,0.2,0.01
random,17,0.23473830373339905,0.08207360856922162,0.2,0.01
random,18,0.2981381529342381,0.11014394579511616,0.2,0.01
random,19,0.37775861682829054,0.13681464047309141,0.2,0.01
random,20,0.47089053623285776,0.15640554529869483,0.2,0.01
random,21,0.5685501631169141,0.1604698513088108,0.2,0.01
random,22,0.6615492000925698,0.14686897228571558,0.2,0.01
random,23,0.7437205587034258,0.11706077241920046,0.2,0.01
random,24,0.8098101572939763,0.0836897324003046,0.2,0.01
random,25,0.8588818466178436,0.05379765386905038,0.2,0.01
random,26,0.8934006703843884,0.03847922389651947,0.2,0.01
random,27,0.9176599254962561,0.03349531103473926,0.2,0.01
random,28,0.9348928355467964,0.028316114529039132,0.2,0.01
random,29,0.9487260457025972,0.02037666240158132,0.2,0.01
random,30,0.9587444850059349,0.010167872108004922,0.2,0.01
random,31,0.9637701283285928,0.0022917620364634665,0.2,0.01
random,32,0.9645165758802631,0.000684363736289074,0.2,0.01
random,33,0.964741364508447,0.00046565793630621796,0.2,0.01
random,34,0.9648906706083477,0.000408482498198777,0.2,0.01
random,35,0.9646915958084801,0.00019486209790451912,0.2,0.01
random,36,0.9647637604234321,0.0,0.2,0.01
random,37,0.9648608093883676,0.0,0.2,0.01
random,38,0.964950393048308,0.0,0.2,0.01
random,39,0.964950393048308,0.0,0.2,0.01
betweenness,0,0.019999552081700296,0.0,0.2,0.02
betweenness,1,0.42982986569916315,0.0,0.2,0.02
betweenness,2,0.6139317521817353,0.0,0.2,0.02
betweenness,3,0.8107918449008235,0.0,0.2,0.02
betweenness,4,0.902398602494905,0.0,0.2,0.02
betweenness,5,0.9378214746963487,0.0,0.2,0.02
betweenness,6,0.951064925757542,0.0,0.2,0.02
betweenness,7,0.9569401207886348,0.0,0.2,0.02
betweenness,8,0.9592245041171157,0.0,0.2,0.02
betweenness,9,0.9601725978514853,0.0,0.2,0.02
betweenness,10,0.9609116630459937,0.0,0.2,0.02
betweenness,11,0.9611430875008399,0.0,0.2,0.02
betweenness,12,0.961165483415825,0.0,0.2,0.02
betweenness,13,0.961165483415825,0.0,0.2,0.02
degree,0,0.019999552081700296,0.0,0.2,0.02
degree,1,0.4140556762446529,0.0,0.2,0.02
degree,2,0.582786499742447,0.0,0.2,0.02
degree,3,0.7701283285928646,0.0,0.2,0.02
degree,4,0.8744037087635215,0.0,0.2,0.02
degree,5,0.925287227609684,0.0,0.2,0.02
degree,6,0.9456824408561213,0.0,0.2,0.02
degree,7,0.9544168477003128,0.0,0.2,0.02
degree,8,0.9575597411032227,0.0,0.2,0.02
degree,9,0.9594409979619718,0.0,0.2,0.02
degree,10,0.9604114876113263,0.0,0.2,0.02
degree,11,0.9606951692011376,0.0,0.2,0.02
degree,12,0.960762356946093,0.0,0.2,0.02
degree,13,0.960762356946093,0.0,0.2,0.02
random,0,0.019999552081700296,0.0,0.2,0.02
random,1,0.04442229737295918,0.0017860628439517183,0.2,0.02
random,2,0.053562070278381224,0.0024762136464815663,0.2,0.02
random,3,0.06773495181145625,0.003804124633057552,0.2,0.02
random,4,0.08017737564668205,0.004960204417056611,0.2,0.02
random,5,0.09555441087545632,0.006468781236567507,0.2,0.02
random,6,0.11351070898001539,0.008629529813374488,0.2,0.02
random,7,0.13663001201914104,0.011383990973543121,0.2,0.02
random,8,0.1676647779445029,0.01530390024553955,0.2,0.02
random,9,0.21046337148104186,0.023683578304048724,0.2,0.02
random,10,0.2730920546758938,0.037061558297025406,0.2,0.02
random,11,0.3628548819362015,0.05684802965808937,0.2,0.02
random,12,0.48181675662359186,0.07783056553777139,0.2,0.02
random,13,0.6175957238732989,0.09178613738025679,0.2,0.02
random,14,0.7367897695460348,0.08272560912129813,0.2,0.02
random,15,0.8192746709666823,0.059281629367521474,0.2,0.02
random,16,0.8712847043365957,0.04089680300374112,0.2,0.02
random,17,0.9058251774876263,0.03231959411596983,0.2,0.02
random,18,0.9325658999798436,0.026489280102899988,0.2,0.02
random,19,0.9509439878166223,0.020072709701418553,0.2,0.02
random,20,0.9619732294162878,0.0101900491332915,0.2,0.02
random,21,0.9667771531805933,0.0029274088295193797,0.2,0.02
random,22,0.9678648481183698,0.0015120849903284004,0.2,0.02
random,23,0.9678749262801132,0.001425668041110648,0.2,0.02
random,24,0.9682180636918493,0.0012477538720441672,0.2,0.02
random,25,0.9682388598986211,0.0016834607609912265,0.2,0.02
random,26,0.966846580517047,0.00034839867385072954,0.2,0.02
betweenness,0,0.04999514755175323,0.0,0.2,0.05
betweenness,1,0.6624189081244914,0.0,0.2,0.05
betweenness,2,0.8294177808634371,0.0,0.2,0.05
betweenness,3,0.9265190029338649,0.0,0.2,0.05
betweenness,4,0.9505647503228744,0.0,0.2,0.05
betweenness,5,0.9589781490522796,0.0,0.2,0.05
betweenness,6,0.9620538547102342,0.0,0.2,0.05
betweenness,7,0.9631288586295194,0.0,0.2,0.05
betweenness,8,0.9639425768739782,0.0,0.2,0.05
betweenness,9,0.9642411890737798,0.0,0.2,0.05
betweenness,10,0.9642859809037498,0.0,0.2,0.05
betweenness,11,0.9642859809037498,0.0,0.2,0.05
degree,0,0.04999514755175323,0.0,0.2,0.05
degree,1,0.6247041872895717,0.0,0.2,0.05
degree,2,0.785096265107911,0.0,0.2,0.05
degree,3,0.8965681992937821,0.0,0.2,0.05
degree,4,0.9352011526430912,0.0,0.2,0.05
degree,5,0.9509156196576412,0.0,0.2,0.05
degree,6,0.9575298798832426,0.0,0.2,0.05
degree,7,0.9599411733966392,0.0,0.2,0.05
degree,8,0.960769822251088,0.0,0.2,0.05
degree,9,0.9611878793308101,0.0,0.2,0.05
degree,10,0.9612625323807604,0.0,0.2,0.05
degree,11,0.9614118384806611,0.0,0.2,0.05
degree,12,0.9614342343956462,0.0,0.2,0.05
degree,13,0.9614342343956462,0.0,0.2,0.05
random,0,0.04999514755175323,0.0,0.2,0.05
random,1,0.11653863668600181,0.0025758729313163416,0.2,0.05
random,2,0.14723223817309056,0.003823823177343549,0.2,0.05
random,3,0.20748919397101967,0.006734140797451236,0.2,0.05
random,4,0.2858995319253768,0.012015632738241744,0.2,0.05
random,5,0.4267855143221876,0.020001537374695028,0.2,0.05
random,6,0.6204534426253985,0.027150174525653287,0.2,0.05
random,7,0.7964076952363889,0.020476468024560244,0.2,0.05
random,8,0.8947974289489597,0.016697089469044295,0.2,0.05
random,9,0.9445529402103723,0.012112276848901541,0.2,0.05
random,10,0.9681194150187006,0.0045302220563067,0.2,0.05
random,11,0.9747680156472793,0.0008702726415157447,0.2,0.05
random,12,0.9762536113412914,0.0005643916501104224,0.2,0.05
random,13,0.9767478145319627,0.0004665009299285356,0.2,0.05
random,14,0.9768963741013639,0.00041497666098638575,0.2,0.05
random,15,0.9769560965413241,0.0003945688145842935,0.2,0.05
random,16,0.977011126503859,0.00043992245173925433,0.2,0.05
random,17,0.9770628504027532,0.00013196919464034994,0.2,0.05
random,18,0.9769695340903153,0.0,0.2,0.05
betweenness,0,0.002493411868341881,0.0,0.25,0.0025
betweenness,1,0.07022612408829963,0.0,0.25,0.0025
betweenness,2,0.09154703515412123,0.0,0.25,0.0025
betweenness,3,0.12316260180809686,0.0,0.25,0.0025
betweenness,4,0.15826446589475412,0.0,0.25,0.0025
betweenness,5,0.20384761819444136,0.0,0.25,0.0025
betweenness,6,0.25677663060924355,0.0,0.25,0.0025
betweenness,7,0.3205079393518622,0.0,0.25,0.0025
betweenness,8,0.3988488499697655,0.0,0.25,0.0025
betweenness,9,0.4840279799631214,0.0,0.25,0.0025
betweenness,10,0.5719244809746702,0.0,0.25,0.0025
betweenness,11,0.6541025583600218,0.0,0.25,0.0025
betweenness,12,0.7254410128925817,0.0,0.25,0.0025
